time,Region1Beijing_PV_Central,Region2Tianjin_PV_Central,Region3Hebei_PV_Central,Region4Shanxi_PV_Central,Region5Innermongolia_PV_Central,Region6Liaoning_PV_Central,Region7Jilin_PV_Central,Region8Heilongjiang_PV_Central,Region9Shanghai_PV_Central,Region10Jiangsu_PV_Central,Region11Zhejiang_PV_Central,Region12Anhui_PV_Central,Region13Fujian_PV_Central,Region14Jiangxi_PV_Central,Region15Shandong_PV_Central,Region16Henan_PV_Central,Region17Hubei_PV_Central,Region18Hunan_PV_Central,Region19Guangdong_PV_Central,Region20Guangxi_PV_Central,Region21Hainan_PV_Central,Region22Chongqing_PV_Central,Region23Sichuan_PV_Central,Region24Guizhou_PV_Central,Region25Yunnan_PV_Central,Region26Tibet_PV_Central,Region27Shaanxi_PV_Central,Region28Gansu_PV_Central,Region29Qinghai_PV_Central,Region30Ningxia_PV_Central,Region31Xinjiang_PV_Central,Region1Beijing_Wind_Onshore,Region2Tianjin_Wind_Onshore,Region3Hebei_Wind_Onshore,Region4Shanxi_Wind_Onshore,Region5Innermongolia_Wind_Onshore,Region6Liaoning_Wind_Onshore,Region7Jilin_Wind_Onshore,Region8Heilongjiang_Wind_Onshore,Region9Shanghai_Wind_Onshore,Region10Jiangsu_Wind_Onshore,Region11Zhejiang_Wind_Onshore,Region12Anhui_Wind_Onshore,Region13Fujian_Wind_Onshore,Region14Jiangxi_Wind_Onshore,Region15Shandong_Wind_Onshore,Region16Henan_Wind_Onshore,Region17Hubei_Wind_Onshore,Region18Hunan_Wind_Onshore,Region19Guangdong_Wind_Onshore,Region20Guangxi_Wind_Onshore,Region21Hainan_Wind_Onshore,Region22Chongqing_Wind_Onshore,Region23Sichuan_Wind_Onshore,Region24Guizhou_Wind_Onshore,Region25Yunnan_Wind_Onshore,Region26Tibet_Wind_Onshore,Region27Shaanxi_Wind_Onshore,Region28Gansu_Wind_Onshore,Region29Qinghai_Wind_Onshore,Region30Ningxia_Wind_Onshore,Region31Xinjiang_Wind_Onshore,Region1Beijing_PV_Distribution,Region2Tianjin_PV_Distribution,Region3Hebei_PV_Distribution,Region4Shanxi_PV_Distribution,Region5Innermongolia_PV_Distribution,Region6Liaoning_PV_Distribution,Region7Jilin_PV_Distribution,Region8Heilongjiang_PV_Distribution,Region9Shanghai_PV_Distribution,Region10Jiangsu_PV_Distribution,Region11Zhejiang_PV_Distribution,Region12Anhui_PV_Distribution,Region13Fujian_PV_Distribution,Region14Jiangxi_PV_Distribution,Region15Shandong_PV_Distribution,Region16Henan_PV_Distribution,Region17Hubei_PV_Distribution,Region18Hunan_PV_Distribution,Region19Guangdong_PV_Distribution,Region20Guangxi_PV_Distribution,Region21Hainan_PV_Distribution,Region22Chongqing_PV_Distribution,Region23Sichuan_PV_Distribution,Region24Guizhou_PV_Distribution,Region25Yunnan_PV_Distribution,Region26Tibet_PV_Distribution,Region27Shaanxi_PV_Distribution,Region28Gansu_PV_Distribution,Region29Qinghai_PV_Distribution,Region30Ningxia_PV_Distribution,Region31Xinjiang_PV_Distribution,Region1Beijing_Wind_Offshore,Region2Tianjin_Wind_Offshore,Region3Hebei_Wind_Offshore,Region4Shanxi_Wind_Offshore,Region5Innermongolia_Wind_Offshore,Region6Liaoning_Wind_Offshore,Region7Jilin_Wind_Offshore,Region8Heilongjiang_Wind_Offshore,Region9Shanghai_Wind_Offshore,Region10Jiangsu_Wind_Offshore,Region11Zhejiang_Wind_Offshore,Region12Anhui_Wind_Offshore,Region13Fujian_Wind_Offshore,Region14Jiangxi_Wind_Offshore,Region15Shandong_Wind_Offshore,Region16Henan_Wind_Offshore,Region17Hubei_Wind_Offshore,Region18Hunan_Wind_Offshore,Region19Guangdong_Wind_Offshore,Region20Guangxi_Wind_Offshore,Region21Hainan_Wind_Offshore,Region22Chongqing_Wind_Offshore,Region23Sichuan_Wind_Offshore,Region24Guizhou_Wind_Offshore,Region25Yunnan_Wind_Offshore,Region26Tibet_Wind_Offshore,Region27Shaanxi_Wind_Offshore,Region28Gansu_Wind_Offshore,Region29Qinghai_Wind_Offshore,Region30Ningxia_Wind_Offshore,Region31Xinjiang_Wind_Offshore
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07060869207206702,0.07631293101866622,0.1659448386436696,0.06155028917849491,0.15343156753462833,0.11644152863480561,0.04022356502035158,0.020503259470355997,0.11619426001646385,0.03528331303747812,0.11003845476761648,0.05370677352181345,0.14545792420889353,0.08470756240158994,0.0165176281907673,0.12427502024459736,0.12140638336534604,0.10960214423264625,0.27188526073698704,0.11117271066203527,0.11826981040474446,0.08592184610889755,0.12827267856914576,0.058781668494035946,0.10987989683772037,0.19666833735747252,0.13787929903516574,0.044504816330314154,0.09985479367028291,0.14074101253489643,0.1803670943896854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10012587190830091,0.028362949851844163,0.0,0.0,0.08464218844625176,0.0,0.0,0.11223249681316216,0.059305312600235124,0.10095534551224719,0.0,0.1581054218503394,0.0,0.06237732183903491,0.0,0.0,0.0,0.03038345184036262,0.033937537725341915,0.16454126090444132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07057188709728095,0.08561863217599336,0.1702531254337356,0.051315548477572984,0.1495464844919105,0.1090335933350873,0.04730004219054168,0.023461951814811182,0.12233937733523934,0.03227238026710545,0.10847380986710245,0.06509842266202627,0.13494061293352022,0.0828898932405077,0.016990468816027587,0.1322461227360109,0.11884665906040445,0.09639210475800539,0.2815009357971333,0.12180397017622513,0.1269882881509447,0.08630473146319154,0.1338197922123787,0.05047036577847848,0.10351016002327401,0.19350422990525123,0.14593059899211733,0.0454030929206342,0.08941411567435639,0.1344810085700472,0.17938184881945995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09956174596237768,0.02232664729070526,0.0,0.0,0.07783117183106648,0.0,0.0,0.11458833218904638,0.06025241755010716,0.1000969007018894,0.0,0.1571873489030232,0.0,0.06014088782052797,0.0,0.0,0.0,0.034376561048126385,0.0382186854036959,0.16985335606780433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06912574728956279,0.082682716773667,0.20821350879162137,0.04886034991937825,0.16732048967934526,0.1135318825992569,0.052208579778568076,0.027694850416404328,0.13554413658499526,0.0272618053687331,0.12082719176060236,0.06259404043777375,0.13774935982950257,0.08784457325578457,0.024663590930014214,0.15322748522111784,0.11520707184573936,0.10056491438716131,0.3462941008418311,0.14375960986351663,0.14656145933764272,0.09255061804274581,0.1587584380555927,0.05027045579619678,0.11150429038933188,0.1854024128107148,0.18839747816438862,0.05358519431875211,0.0837655035538217,0.1465209220615133,0.18948369232004297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09525267881448016,0.019055045010946202,0.0,0.0,0.07155542689337434,0.0,0.0,0.12520130269477925,0.06520823484968531,0.10633128690713739,0.0,0.16941220263605872,0.0,0.05252639581051409,0.0,0.0,0.0,0.03800696886112091,0.042138252733142686,0.19226158420477857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06386649972909662,0.07171295628267853,0.24238099062301283,0.053964323944282036,0.1577359842606621,0.11537343287836141,0.05831035912889754,0.030527037414839205,0.11865794497946958,0.020001881270500087,0.12133506273337372,0.05633557635701536,0.1309359189081863,0.08836483276275729,0.03682499845919133,0.16897886624972364,0.09398232648260611,0.09914177230770974,0.3411907183419112,0.14350540041725016,0.14359478313351304,0.09552283517906007,0.17329587266794358,0.0483957396462142,0.10304130079975385,0.20099627841464096,0.19101209854017143,0.053744178131032494,0.06426681494283443,0.1426272274213631,0.1797767289724283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1005471830062103,0.018948672303470523,0.0,0.0,0.06762261930845052,0.0,0.0,0.12458882274688524,0.06844146557100722,0.11121210851568075,0.0,0.1680030688378647,0.0,0.04896341720412256,0.0,0.0,0.0,0.04386115111132879,0.04778517030662224,0.19232152177265704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06062887003072914,0.05978811473948921,0.24513818385059383,0.051885003471641725,0.1516282013973181,0.12090497914937778,0.0629714888363653,0.03187900858093493,0.09580121046875678,0.018146662475879715,0.12038523819970229,0.06103255195473577,0.12753704638111465,0.0860846346094519,0.037519124349416635,0.1875608939437967,0.08877157888856661,0.10593095718061202,0.3507804027647423,0.1482545576535433,0.14288560594263844,0.08983821827887795,0.16152934210706582,0.04689760474559021,0.0848337356568701,0.1876379561248776,0.20019114484620826,0.05449059279467891,0.05868637926345775,0.1438920042344084,0.17059701775241687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10108858026865658,0.0181445817926423,0.0,0.0,0.06447441198906943,0.0,0.0,0.12488664520039086,0.06894746903723957,0.1176654672207503,0.0,0.16148951302228026,0.0,0.04635776822218335,0.0,0.0,0.0,0.04842475988893037,0.05212573830717604,0.19221178803241556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05878100983486205,0.04506127562380692,0.21532145873642772,0.03901317814761508,0.1317563196935629,0.11241009192486182,0.06355775039560642,0.02905606905651957,0.07407682056554642,0.021346488354100808,0.10379257568303984,0.056673730100242736,0.11350273623714047,0.07331221254306466,0.03879923127262998,0.1657481622051855,0.09321883081701118,0.10502933210676593,0.2843289092105733,0.13346966113657974,0.12526399027883103,0.08331204667163652,0.16053316657061312,0.04516271647499644,0.06646902787189815,0.19702743145789903,0.17805230291733343,0.051746738540008386,0.054923372833845366,0.13159739862518588,0.14284579953530102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09308011492877352,0.017096372685289803,0.0,0.0,0.0597638719087184,0.0,0.0,0.11727934560619657,0.06323960245372755,0.11343647890961905,0.0,0.142435257143954,0.0,0.042408689224731594,0.0,0.0,0.0,0.04403901315157743,0.047856706624824635,0.17222783594793645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0583927137472568,0.0366497283220534,0.17084032532630838,0.03441886801179454,0.12000601517100906,0.10996750306885819,0.060164248679975316,0.023811321182386266,0.06491797702403763,0.021982835373787864,0.09454632846757544,0.04251339044091749,0.10631237119707929,0.0608855566795512,0.038124764589802136,0.15846236639563366,0.09595773263161714,0.10914760118615244,0.2694650276245183,0.1253658762529678,0.11546508487062052,0.07386389290382968,0.15818827110544864,0.04815332065955796,0.05871021979079469,0.18440294903922344,0.16930240117338585,0.04864220558667029,0.057151215616549775,0.13090549293419823,0.13171629083284186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753153342347464,0.01680580616822869,0.0,0.0,0.053824118774365326,0.0,0.0,0.1112712601645422,0.06112788184679831,0.11294803012581422,0.0,0.10746355980986114,0.0,0.04122885703688399,0.0,0.0,0.0,0.04538992483073248,0.04932866894422311,0.16555973137032132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051495177205440446,0.028980671411607893,0.16427729364244975,0.03681028737471583,0.11061300361614318,0.1082913836338795,0.056995682667576264,0.02003265471618018,0.06065353774056938,0.02282442903440704,0.0866379017939975,0.03815181581944708,0.10510828938824379,0.052579218284188364,0.03650317621678434,0.1531947418168011,0.10040818646046373,0.10509481108574328,0.2458934211013093,0.12237475502923228,0.1111858222161217,0.05902947406497808,0.152719845058376,0.04983610251278024,0.054834187260729916,0.12621483936312095,0.16389944238533183,0.04468380915193476,0.06251510622066513,0.1319368027097409,0.12446007204212478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07318884763637837,0.018217408796892504,0.0,0.0,0.05347224481137225,0.0,0.0,0.10602680697062156,0.057613447585687344,0.11090003838435872,0.0,0.10242615232484326,0.0,0.039307293305784,0.0,0.0,0.0,0.05334936951593251,0.05777770552060127,0.15981832004402363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0036065355065707603,0.007146078725116885,0.0002504506612016897,4.7108349131559434e-5,0.0028340606963599578,0.01312472259859684,0.015926395090570603,0.03169714001997078,0.03035886406922802,0.019311504696131587,0.022339901862844368,0.012959885397017059,0.03148850944174436,0.015673074685887536,0.017775829810137422,0.0009721855028994772,0.00665217725482622,0.005524256466213447,0.025509008196807355,0.007045251524973307,0.009744834848167964,0.0,0.0,0.0002547991211486933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04594898720792215,0.024503731827456847,0.1581068751008481,0.036580089765552715,0.10411955985522633,0.10457234335477902,0.05445417231351679,0.017712393269751398,0.05039587249671652,0.0225421666118319,0.08033882912148413,0.034008888525646326,0.10273625779214896,0.045508844876108706,0.03446731285597898,0.1460560459718176,0.100207748183856,0.09897849705194547,0.22592498210723233,0.11947909175168098,0.10686758531924162,0.05056837143010952,0.1474428304945244,0.049838294643076014,0.05201886518660084,0.10078618103188092,0.1598621661783396,0.04189931624588031,0.06436531374359131,0.13022522289369215,0.1194582214365299,0.004715485059525456,0.013759817637885571,0.0014705432590293526,0.0,0.0,0.0193960847938692,0.0,0.0,0.04243681699166846,0.02711809884620539,0.02969042781325343,0.02277403157283081,0.03019436699033156,0.0239042963152412,0.006123340461146128,0.001709306775149903,0.008693237313153135,0.009405494147414498,0.022178353664074182,0.0,0.01682842876670364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722141534645416,0.01878890264842949,0.0,0.0,0.05284510929881782,0.0,0.0,0.10186123450765419,0.053424650521148406,0.10728543671861934,0.0,0.09921238264508006,0.0,0.03675036536542865,0.0,0.0,0.0,0.05556806653849551,0.06141989692841962,0.15501240927994753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.046374015975745836,0.04319003403930706,0.048713334371609227,0.04107454630863579,0.037675867750531125,0.051765415942912785,0.052916678621367355,0.10822877733956757,0.08955435199276067,0.054417418364547235,0.05671617858236061,0.05125123150062384,0.08434907994537572,0.05415340045405988,0.055935323497964914,0.04888385805642799,0.06263410734542205,0.03731751160914409,0.07760263861923133,0.03938013857949796,0.06782581661023714,0.0385644603970404,0.06159126922816906,0.02193322943297812,0.0182125715633712,0.005740506236911827,0.03553541608410419,0.006219741663347496,0.004085065912975909,0.028588546855377345,0.0,0.03235280922084757,0.014881374665439553,0.14809424579988473,0.033935288354866734,0.09487806358516823,0.10210541480958149,0.04922364197701039,0.013977986115029376,0.045296697594106136,0.02325364831344611,0.07376281781580991,0.03040724703620544,0.10600536610047004,0.03783158204046217,0.0316757266181697,0.1365599898432575,0.10448852745807394,0.09289550363317545,0.18338840309371152,0.11764897188180792,0.10518945677111499,0.03312462348805814,0.14072100379652647,0.0505308727010689,0.04663652159526223,0.046746979265491054,0.15433466331292456,0.037162113103642355,0.06645661812673748,0.13101595638473462,0.1136121491413164,0.04119531009392706,0.0576943462226928,0.06557012282402382,0.0,0.0,0.05369948250617067,0.0,0.0,0.10643364037438671,0.06600340204278014,0.06892023474400549,0.0512255419604558,0.07001084501978735,0.06740353347138478,0.029841192860344472,0.052136831459222155,0.06395137847402173,0.022984096183541615,0.04209036205666869,0.0,0.07021781991793426,0.03850697953385122,0.0,0.0,0.0,0.017351199904549263,0.0,0.0,0.0,0.0,0.0,0.0,0.07296177707291278,0.019196091801152258,0.0,0.0,0.05447367582959346,0.0,0.0,0.10076949015448411,0.05051881513157147,0.10756898949150018,0.0,0.09954421044455344,0.0,0.03412407645288957,0.0,0.0,0.0,0.06186692018699004,0.06748616492335402,0.1540054730564513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
