time,elec_Region1Beijing_seg1,elec_Region1Beijing_seg2,elec_Region1Beijing_seg3,elec_Region1Beijing_seg4,elec_Region2Tianjin_seg1,elec_Region2Tianjin_seg2,elec_Region2Tianjin_seg3,elec_Region2Tianjin_seg4,elec_Region3Hebei_seg1,elec_Region3Hebei_seg2,elec_Region3Hebei_seg3,elec_Region3Hebei_seg4,elec_Region4Shanxi_seg1,elec_Region4Shanxi_seg2,elec_Region4Shanxi_seg3,elec_Region4Shanxi_seg4,elec_Region5Innermongolia_seg1,elec_Region5Innermongolia_seg2,elec_Region5Innermongolia_seg3,elec_Region5Innermongolia_seg4,elec_Region6Liaoning_seg1,elec_Region6Liaoning_seg2,elec_Region6Liaoning_seg3,elec_Region6Liaoning_seg4,elec_Region7Jilin_seg1,elec_Region7Jilin_seg2,elec_Region7Jilin_seg3,elec_Region7Jilin_seg4,elec_Region8Heilongjiang_seg1,elec_Region8Heilongjiang_seg2,elec_Region8Heilongjiang_seg3,elec_Region8Heilongjiang_seg4,elec_Region9Shanghai_seg1,elec_Region9Shanghai_seg2,elec_Region9Shanghai_seg3,elec_Region9Shanghai_seg4,elec_Region10Jiangsu_seg1,elec_Region10Jiangsu_seg2,elec_Region10Jiangsu_seg3,elec_Region10Jiangsu_seg4,elec_Region11Zhejiang_seg1,elec_Region11Zhejiang_seg2,elec_Region11Zhejiang_seg3,elec_Region11Zhejiang_seg4,elec_Region12Anhui_seg1,elec_Region12Anhui_seg2,elec_Region12Anhui_seg3,elec_Region12Anhui_seg4,elec_Region13Fujian_seg1,elec_Region13Fujian_seg2,elec_Region13Fujian_seg3,elec_Region13Fujian_seg4,elec_Region14Jiangxi_seg1,elec_Region14Jiangxi_seg2,elec_Region14Jiangxi_seg3,elec_Region14Jiangxi_seg4,elec_Region15Shandong_seg1,elec_Region15Shandong_seg2,elec_Region15Shandong_seg3,elec_Region15Shandong_seg4,elec_Region16Henan_seg1,elec_Region16Henan_seg2,elec_Region16Henan_seg3,elec_Region16Henan_seg4,elec_Region17Hubei_seg1,elec_Region17Hubei_seg2,elec_Region17Hubei_seg3,elec_Region17Hubei_seg4,elec_Region18Hunan_seg1,elec_Region18Hunan_seg2,elec_Region18Hunan_seg3,elec_Region18Hunan_seg4,elec_Region19Guangdong_seg1,elec_Region19Guangdong_seg2,elec_Region19Guangdong_seg3,elec_Region19Guangdong_seg4,elec_Region20Guangxi_seg1,elec_Region20Guangxi_seg2,elec_Region20Guangxi_seg3,elec_Region20Guangxi_seg4,elec_Region21Hainan_seg1,elec_Region21Hainan_seg2,elec_Region21Hainan_seg3,elec_Region21Hainan_seg4,elec_Region22Chongqing_seg1,elec_Region22Chongqing_seg2,elec_Region22Chongqing_seg3,elec_Region22Chongqing_seg4,elec_Region23Sichuan_seg1,elec_Region23Sichuan_seg2,elec_Region23Sichuan_seg3,elec_Region23Sichuan_seg4,elec_Region24Guizhou_seg1,elec_Region24Guizhou_seg2,elec_Region24Guizhou_seg3,elec_Region24Guizhou_seg4,elec_Region25Yunnan_seg1,elec_Region25Yunnan_seg2,elec_Region25Yunnan_seg3,elec_Region25Yunnan_seg4,elec_Region26Tibet_seg1,elec_Region26Tibet_seg2,elec_Region26Tibet_seg3,elec_Region26Tibet_seg4,elec_Region27Shaanxi_seg1,elec_Region27Shaanxi_seg2,elec_Region27Shaanxi_seg3,elec_Region27Shaanxi_seg4,elec_Region28Gansu_seg1,elec_Region28Gansu_seg2,elec_Region28Gansu_seg3,elec_Region28Gansu_seg4,elec_Region29Qinghai_seg1,elec_Region29Qinghai_seg2,elec_Region29Qinghai_seg3,elec_Region29Qinghai_seg4,elec_Region30Ningxia_seg1,elec_Region30Ningxia_seg2,elec_Region30Ningxia_seg3,elec_Region30Ningxia_seg4,elec_Region31Xinjiang_seg1,elec_Region31Xinjiang_seg2,elec_Region31Xinjiang_seg3,elec_Region31Xinjiang_seg4
1,0.010289218263114953,0.011459244544193205,0.018726827968602568,0.05121297745334774,0.010294807876564031,0.011402988941115012,0.0185150192883344,0.05167690956390257,0.010221527143203884,0.011539793554300416,0.019161175556137448,0.04910545544024382,0.010234831379434255,0.011537799989622984,0.019055080227939915,0.0499541972229346,0.010284910919238093,0.011540271943014921,0.019164494594287255,0.049349611467823684,0.010230916714383137,0.011534918884493593,0.019050140454663703,0.050034315416297125,0.010280244107211546,0.01138743003865679,0.018403115936879415,0.05088864945084136,0.010333181800361708,0.011442353470695698,0.018650001378687896,0.05121543410452979,0.010217232023522068,0.011494510591662089,0.018872213018034288,0.05062167807947011,0.010332503586436484,0.011516662627555267,0.019245890994754808,0.0498131817124674,0.010281104106502941,0.011532442833784576,0.019235371000298776,0.049336896318287325,0.010209188361346764,0.011532106634100836,0.019042111777392207,0.04939430372031184,0.010217004567632665,0.011525222046192303,0.019023419624563796,0.050218897945235104,0.010235225432592922,0.011493170941780472,0.018858714012588224,0.05042701630908027,0.010330729542339202,0.011519525401396905,0.01924590672460953,0.04940871579868561,0.010231378102630778,0.011535839815514213,0.019094247212238787,0.04944080259823609,0.010220224240077883,0.011517325069954343,0.018961175842923794,0.0500526551827563,0.01023882525533733,0.011514646141868104,0.018948353083185397,0.050172173396269906,0.010304541352882588,0.011523870787840406,0.019244541307592313,0.049439357482728166,0.010194280718193746,0.011536316169588534,0.01903674320903595,0.05032422097390622,0.010344798945553086,0.011273581670289972,0.01780417221064942,0.051779769975609624,0.010277448001285163,0.011471364404855015,0.0187601895385186,0.0509913504115552,0.010263074376002608,0.01154480661408876,0.019165407284180345,0.04961359946927461,0.010248693859996725,0.011513589737068262,0.01892081499191552,0.050396112492454515,0.010251359675884524,0.01151110116485917,0.018935651253816566,0.050505222363852895,0.010338959436501833,0.010835028023874628,0.017350085973563835,0.05001619234368376,0.010253419001619865,0.011534592215577327,0.019038596678758103,0.05010093982246747,0.010248556696185797,0.011507350099214594,0.01890393949559859,0.050817799233650235,0.010329134729284728,0.011440746684579332,0.018653731369642507,0.051632115782358545,0.01027606921107434,0.011488223717054435,0.018834808124774307,0.051026334059882265,0.01029432326381443,0.011545838068151832,0.019193543923756815,0.049560245057220405
2,0.010287416911962135,0.011444284996829712,0.018683145112438175,0.05145816590810096,0.010288300715346475,0.011404724405292239,0.018525671481417563,0.05176717058907646,0.010195645342528523,0.011539164693621281,0.0191259094165326,0.04930527150895057,0.010216375391965777,0.011536957213771595,0.019047204638525543,0.05009431350337263,0.01027452224822903,0.01154107611635117,0.01916397140916361,0.0494838078051628,0.01021631894239336,0.011535207776272972,0.019049114855232026,0.050134726829247016,0.01027279873042093,0.01139200332243578,0.0184273792851064,0.05118037790565299,0.010321110170155875,0.011449185669782735,0.018685723599850736,0.05155550455301564,0.010214406423959179,0.011488727926902467,0.018851060548741097,0.050826610919234724,0.01032660637112231,0.011517316412898519,0.01924616937937797,0.04982437412967993,0.01026759110166199,0.01153473708572029,0.019229826907327805,0.04940967431434263,0.010232008880999803,0.011531321818941873,0.01903049315008181,0.04987770816263355,0.010206359143221634,0.01152191111483403,0.01900261420915568,0.05037892278545919,0.010223205015937585,0.011492718747235876,0.018857872385824846,0.0505782669191454,0.010323879677153994,0.011520167157026999,0.01924607100269102,0.04946574793087115,0.010224726947304048,0.01153674985873136,0.01910073782885388,0.0495267554539516,0.010212537074489459,0.011515136378094164,0.018948448645206385,0.05022491508945443,0.010222106396134576,0.011514034164376066,0.01894385661880605,0.050274610628727776,0.01029455840663899,0.011525972774656343,0.01924380032994639,0.049473025621536326,0.010204392692554694,0.011535524010006099,0.019032090717545237,0.05045598584955632,0.010344983726902788,0.011270239148820657,0.01781701595084923,0.051909446128135354,0.010272308499213258,0.011469796601637366,0.018756629428148746,0.05116276452950917,0.010259832949167318,0.011545610581068889,0.01916299933092051,0.04975618488561142,0.010233633520338053,0.011511042213531846,0.01891048588110745,0.050442186147016524,0.01025052334664248,0.011510124583951623,0.018930203691973648,0.05062027514912189,0.010337171732316785,0.010846201714868225,0.01739048169907327,0.05008808081187739,0.010246705701014174,0.011534806284112388,0.019038584997934514,0.05022382024134285,0.01025153507954419,0.011508023642748673,0.01890684316030986,0.0509419544278894,0.010326860516594628,0.011442414112541656,0.018663354542581303,0.05173603283784184,0.01027387577736981,0.011489436028237975,0.018840526844849655,0.05113578408002981,0.010290034473025112,0.011546512822458088,0.019195157706895664,0.0496523301546419
3,0.010278913301683517,0.011444389090350858,0.018684623696267895,0.0515272463793049,0.010284310533707782,0.011402416737042976,0.018516412903565767,0.05184575354699436,0.010193466389973527,0.01153940809741958,0.01912844466815743,0.049322201415089556,0.010210892059296504,0.01153853375697267,0.01905832465603045,0.050095223478088736,0.010270142992351421,0.011541619206087884,0.01916462603323105,0.04955769721095005,0.010208464724061145,0.011536021652257289,0.01905177243944337,0.05018211951900814,0.010274779326313791,0.011396486028661135,0.018450393561840046,0.051389397473478815,0.010315613673497264,0.011450167369533769,0.01869319906685236,0.051739203967353375,0.010221339382724568,0.011476836682594067,0.01880244595856686,0.05107306875538045,0.01031921323370285,0.01151808386295812,0.019245126718772262,0.04972732727688928,0.010256896384123432,0.01153601133692707,0.01922448503890821,0.049444207996361865,0.010218909239635662,0.011530484072013738,0.019023652196720798,0.049992858242197034,0.01019915013014207,0.01151952415758248,0.018989240950696866,0.05048073594139271,0.010222081967929583,0.011491952528601995,0.01885547080283776,0.0506748116833466,0.010327138317186393,0.011523602314475988,0.019251321711597272,0.04971264623304296,0.010223621425779993,0.01153671650831658,0.019093373117294615,0.04962723200809745,0.010227959093223266,0.011513024158932022,0.018936689135837136,0.05043205649409145,0.010218951106904035,0.011514029458105066,0.018943019967645965,0.050348069870812875,0.010286008381145663,0.011529306369430664,0.01924245501411212,0.04947444375129904,0.010210880052249089,0.011535188739573297,0.019029798119675596,0.05057809247496213,0.010345382483265109,0.011266356536514146,0.017818897306061458,0.05196996119348263,0.010270320014478026,0.01147050722371907,0.01876056528099785,0.05125484721790774,0.01025939414027005,0.011546180017000064,0.01916035967637586,0.04986579795503464,0.010228894526052246,0.011509750015123311,0.018906177067401938,0.05054403781819019,0.010254876505040474,0.011507976944353836,0.01891994690827548,0.05074516603016052,0.010336752360844192,0.010851063264167697,0.017414347245772,0.050119096580359616,0.010251299827965878,0.011534900820775398,0.01903901975315508,0.05032443792405445,0.010262426265770463,0.011508305138641432,0.018908312242007782,0.05099019185932383,0.010325753467559528,0.011442895680506226,0.01866712280399326,0.05180285510899163,0.010275494464474498,0.011490159489360937,0.01884402011487704,0.051203562947475155,0.010287642514588876,0.01154702773822003,0.019195016721795653,0.04971714454324475
4,0.010264837244974498,0.011450796143946845,0.018704427103999246,0.05155346939807406,0.010281822182579347,0.011403533158380098,0.018523201987915777,0.051920288446125944,0.01019763843900934,0.01154065111609728,0.019157187862597767,0.04928391288432848,0.010212566423304772,0.011539129876364056,0.019061303060737722,0.050176627163881216,0.010263852275804385,0.011542208247674384,0.019167577383981792,0.04961473646278085,0.01020083282754807,0.011536864773075889,0.019055637342490817,0.05022022989648108,0.010274320779966798,0.011401739173310626,0.018478254190034564,0.051626107992888234,0.010308877631150072,0.011451318072469081,0.018699119265305215,0.05184133682089447,0.010212063295580488,0.011473285611218796,0.01878955739454662,0.05118907251443908,0.010308367696369532,0.011517845723088968,0.019242873144056913,0.04961702051598992,0.010243734123479021,0.011536767890595663,0.019221486565175312,0.04949811553207776,0.010168464442259002,0.011529398742673756,0.019016503982038704,0.05001042142328788,0.010190367684648463,0.011518758546280821,0.018984677661374686,0.050557666647455826,0.01021374660937921,0.011490779566104434,0.018850551375812753,0.050786869355462325,0.01032217434703136,0.011525777450861852,0.01925410039399673,0.04983597918384412,0.01021613240983952,0.011536970474602871,0.019089828527375296,0.04974213118060432,0.010212573496414561,0.011508126222243028,0.018914785183487312,0.05059962920991941,0.010210870596489962,0.011514299444435926,0.01894348127068154,0.05043100235781547,0.010282349059449617,0.011530804581548135,0.019241658554117948,0.04951071555907593,0.01021993337732552,0.011535061814684366,0.019029423367374818,0.050648497244733456,0.010345327335594554,0.01127013336392816,0.017845758790035273,0.05207419233929249,0.010264113602453554,0.01147134584856444,0.018765429113956737,0.05135165021280639,0.01025890614174418,0.011546863361161655,0.019160529432001718,0.04996980206581131,0.010228736007221878,0.011509062197016015,0.01890419545273852,0.05064117275445594,0.01025738624687952,0.011506434158634487,0.018913517986656556,0.05083142569137352,0.010336173581290112,0.010861727132368978,0.017443623460304977,0.05017717240243503,0.01024643102492916,0.011535158994377917,0.01903976285762602,0.05040366531861532,0.01026407095973607,0.011509023382928552,0.01891118832478892,0.05107365090781592,0.01032055895086323,0.011445344373771043,0.01868017695423392,0.05189969309981968,0.010277060683078026,0.011490808127765035,0.018847270175826575,0.05127664705340267,0.010280626590815939,0.011547646916018067,0.01919451425954462,0.04980286024445892
5,0.01025916318717511,0.011452497285455856,0.018707049323794217,0.05138227172065392,0.010281953417952717,0.011400595151513938,0.018506973372977423,0.05182376340081101,0.010200467730713538,0.011539508161243394,0.01915820490400369,0.049114770330113786,0.010213366904118542,0.011537796131193183,0.019054682641682467,0.04999805814316525,0.010266821974356223,0.011541448043260669,0.019169552039267148,0.04945788299409627,0.010204944558757341,0.011537316616798928,0.019058435628616224,0.05010265618811978,0.010277749434828249,0.011401435661931624,0.01847424105414734,0.051512765291281536,0.010306589212341146,0.0114512053596604,0.01869495981045715,0.0516764791727625,0.010225659630314491,0.011472262028520778,0.018784669713948557,0.05113243076771233,0.01030872572657435,0.011516289354228824,0.019239663012284396,0.04941396606469131,0.01024688813639103,0.011535662623646045,0.01921884411154155,0.04937689923549857,0.010201896480822432,0.01152915918787902,0.01901697574474164,0.04993042608976747,0.01018969704765845,0.011517295722558978,0.018978764256660223,0.0504386537515164,0.010209466146546144,0.011488943900206406,0.018841850580009232,0.050667604163190674,0.010323024623260917,0.011523571609761104,0.01925234842540018,0.04973779427482136,0.010218027672098083,0.01153599439412166,0.019086113429657908,0.049632522592552894,0.010209388667739917,0.01151288725098874,0.01893681555170097,0.05034251179358179,0.010215223508689896,0.011513343421000424,0.018940337050139037,0.05031417386108149,0.01027978918389245,0.011530518285731529,0.019237897658389184,0.04937449444540132,0.010218274062129565,0.011533397073755253,0.019023513905924428,0.050538116740336536,0.010343509632220861,0.011266064155430815,0.017809907393100573,0.051931584750590794,0.010259459779556083,0.011474957715335653,0.018778691585685053,0.05117517341078102,0.010258079563819534,0.01154590224265644,0.01915993757187052,0.04982991990815461,0.010207562878576033,0.011506975419373002,0.018896368067355097,0.05042475131582589,0.010239165104759855,0.011505802724415485,0.018911408572669736,0.05065444549917759,0.010334893729646988,0.010838160162059532,0.017402452914592945,0.050071744134308496,0.010249822633633927,0.01153408010010368,0.019035530097009427,0.05029353829754689,0.01025685277285615,0.011508159588025566,0.018907705230834414,0.05093650594326216,0.010306253188205198,0.011443297788776877,0.01866873761266965,0.05180551664186945,0.010271252856650726,0.011489388608449102,0.018840591945944063,0.051160068590172136,0.010284748941582515,0.011546728017667587,0.019193816521540747,0.049662306015146276
6,0.01026282162535613,0.011457621549706289,0.01872076078037886,0.051214152247962136,0.010269073283236159,0.011408375340331275,0.01853938643245549,0.05166953729486479,0.01021127777776959,0.011538769040927918,0.019169306590612677,0.048948453538899754,0.010208521781482191,0.011535927003701988,0.01904690100924832,0.049630511766852056,0.010276560836481569,0.011541163515620097,0.01918305374180171,0.049302831427595895,0.010212894220189755,0.011539794609797874,0.019073858368057597,0.04993900489153685,0.010287338779047365,0.011402287277990229,0.018474449210572865,0.05137325828659866,0.010300598990567183,0.011456868579191681,0.01870954758271581,0.0515511523089643,0.010222188259935622,0.011471671088737773,0.01878087171543822,0.051014883404226406,0.010309459521539045,0.011515537291652278,0.019239052934919215,0.049345844952547756,0.010251385771763655,0.011534014592076246,0.01922158747251169,0.049269130888632065,0.010172026584608845,0.01152961218293328,0.019024142484661194,0.049568057956690205,0.01018979089392364,0.011519004368997074,0.01898855650190229,0.050252671655585515,0.010199953331147418,0.011492471518497359,0.01885607195767897,0.05047942267361782,0.010329838079503694,0.011525960184171223,0.01926342902468304,0.04974169297395374,0.010224661096743734,0.011535314783114675,0.01908583560696819,0.04951607792152457,0.010217353634383131,0.011518016369439344,0.018963711467915704,0.05013092688873138,0.010225308011736699,0.011513472932315456,0.018942024405525008,0.050203625691900226,0.010282486941272574,0.01152777889193255,0.019236757333944858,0.04927839501479969,0.010210806186997448,0.01153379739913051,0.019027130478031454,0.05039574177458714,0.010342355646399432,0.011267094025131345,0.017784967255644213,0.05176929677730083,0.010257376060374197,0.011483284742206072,0.018810815831583935,0.050949092093366226,0.010264995989622662,0.011545480417528625,0.019171831888194404,0.049669085614228385,0.010192262818474455,0.011504296963116053,0.018885071492450577,0.050253227632504005,0.010218120326057527,0.01150700094184636,0.018916948461295522,0.05054322771422267,0.01033716133447946,0.010826087776023206,0.017346569351479362,0.04998849990073301,0.01025753447432795,0.01153443491725792,0.019039125142592834,0.050183640576403156,0.010254346234346437,0.011507914737088851,0.018906448055008452,0.05080381275156142,0.010297839475002877,0.011441809840524713,0.01865881719836106,0.051682651576601804,0.010268033556730267,0.011488609262119994,0.01883647265244438,0.051058069883687496,0.010291300163293018,0.011546110809241486,0.019192139630820622,0.04956547406929244
7,0.010239149283512767,0.011469693846419242,0.01876543901149316,0.051212373200385936,0.010247941825712115,0.011423492800236176,0.018603411268846452,0.05165441259568051,0.01020423948360829,0.011539411061081242,0.019189986484368277,0.04896232373409968,0.01019379439797262,0.011537854903316274,0.019059035666795246,0.0496323835098103,0.010271661081499609,0.011544009039452888,0.019204296984066966,0.049374956099392436,0.010195061899712308,0.011540139228312209,0.019074547245582166,0.0499468952931556,0.01025863879799358,0.011413853102099206,0.01852823752470131,0.0514939284090828,0.010258353758528828,0.011471273860072934,0.018752190014128686,0.05160814896843407,0.010185240365486042,0.01148029778496197,0.018813473141705,0.05095107884445398,0.010303147840805377,0.011513395191097968,0.019240071478922365,0.04948078136597209,0.010247254618187868,0.011530863066614125,0.019233971501578326,0.04926761154582893,0.010145902427405581,0.01153715122016296,0.019073124286172475,0.04947078989730295,0.01016646450957153,0.011526525188891263,0.019027785565424823,0.05006756138337741,0.010102669334040738,0.011509166292481398,0.018913112824932063,0.050384758648755544,0.010326148733828982,0.01152460650537688,0.019264395579232433,0.04976793153706294,0.010215556063393024,0.011537172796612065,0.01911083603354731,0.049511926618184016,0.010197146668400523,0.011524038435546845,0.018992330143565994,0.05010500488375269,0.010211304755193322,0.011515066443880817,0.018948638377382646,0.05027585757847376,0.010281561729344578,0.01152324136531519,0.019239486085853293,0.04938421797945944,0.010207056427639536,0.011537996873407263,0.01905018710398914,0.05035245475158603,0.010340154954664057,0.01128062138890251,0.017852313608506483,0.05192318729057982,0.010232190077715734,0.011491825696096723,0.01884521986899988,0.05092113460029997,0.01026254726942443,0.01154646334712255,0.019184010475338766,0.04972898408867788,0.010189435789904793,0.011508594977288086,0.01890224483218451,0.050434345321836146,0.01020637426924613,0.011509905209865922,0.01892908142498006,0.05060798669125537,0.0103381523786271,0.010884973478589254,0.01736064586356078,0.05017186396283379,0.010247154552050426,0.011537622366474546,0.019057712954464432,0.050200444373230575,0.010248861307348527,0.011510501430063085,0.01891571946892519,0.05086545546874088,0.010300342574127097,0.011446711269753534,0.018681347012057096,0.0517522439803399,0.010266963791982697,0.011490411391076134,0.018843918945968645,0.05113126718030189,0.010285347353792693,0.011547558600254498,0.019199878749420852,0.0496368226312432
8,0.010205116374690303,0.011482401153642794,0.018814827637371037,0.051177025418478385,0.010232916866932737,0.011442894328983755,0.018675999661627904,0.051609826075301735,0.010197889096265395,0.011540139412399992,0.01920343098247526,0.04901737905757083,0.010189284804461555,0.01154010772864256,0.01906974260033723,0.04984713671575241,0.010261178181759574,0.01154736100384819,0.019211646423210504,0.04949556714292578,0.010172712688103354,0.011540406001886683,0.01907589634246253,0.0499006199538021,0.010229768718735044,0.011423602748968266,0.01856974216582174,0.05166016154357588,0.010226446772689588,0.011478101465648106,0.018773077228081244,0.05170667072220665,0.010144058982359807,0.01149598313972327,0.01887662593321355,0.05068969815481323,0.010295511104313388,0.011510473110391996,0.01924148533882536,0.04964691571836068,0.010252698590752068,0.011522256163077171,0.019242893829147015,0.04933969425792651,0.010118893202942042,0.01154060476796274,0.019114962751052962,0.049413564326987,0.010144800159708676,0.011533132933069042,0.019067422999886497,0.049875410214119065,0.010043559876260875,0.01151923765597445,0.01895915529157266,0.050171849880572855,0.01031206570412084,0.01152383127516041,0.019263955617989856,0.049655071724673,0.010209454446102995,0.011538628531996723,0.01913998466282597,0.04944832117758284,0.01018137354900129,0.011531754741824808,0.019035182087071584,0.04992914796969339,0.010190525724593676,0.011520292531822443,0.01897405837289336,0.050195585574826514,0.01031512982320106,0.011510075235135626,0.019244079478450884,0.04988216963812465,0.010203802706307365,0.011541432686271528,0.019071687304767545,0.05032850801541867,0.010336963679978784,0.011296955871062251,0.01793893997900937,0.0520786301802743,0.010224498651892629,0.011505382939377107,0.018898541979405038,0.05079543188743632,0.01024864460876253,0.011546744302543295,0.01917008795311564,0.04986420330131371,0.010181685214470906,0.011517726035469703,0.01893841806639221,0.05046505341794693,0.010196037249228511,0.011515182566755768,0.018952998769867592,0.05061244862870242,0.010341679605408327,0.01091720653757506,0.017374860606312558,0.05028611381160024,0.010240108162538692,0.01153924272201291,0.019067732078523192,0.050233031844016576,0.010239183147013883,0.011511968016483914,0.018921328238600616,0.050968279626928535,0.010308338346995046,0.011447110175723276,0.018682991885517194,0.0518073508108168,0.010265251850516131,0.011489051104311433,0.01883883565429826,0.05124579530017852,0.01028225943797639,0.011548224196467472,0.019203076575984114,0.049695737950335404
9,0.010201688593834054,0.011498589930821982,0.01887950157245989,0.05156151956966557,0.010248399508488663,0.011473832844841669,0.018788324532637894,0.052083865275676225,0.010207953425563026,0.011540307894739695,0.01921866934120916,0.049118574514017466,0.01018714294364758,0.011541409872171587,0.019076352082038464,0.05001666496240339,0.010269214939793459,0.011544794490679394,0.019206107493122553,0.04957155811619017,0.010199789320337188,0.011546897250084563,0.019109522628653612,0.05060082817039285,0.010309883017125751,0.011437128789008325,0.01865302093940789,0.052320055903637495,0.010271727201227113,0.011480816588280566,0.018806098107341254,0.052306306945074474,0.010208934305197185,0.011519494176784302,0.018972213032853156,0.05129572025734326,0.01031440411764701,0.011518819720028441,0.019261006400961234,0.05071494438259778,0.010300644503471446,0.01152825973002054,0.019262401218087283,0.050395921475854394,0.010188693928663941,0.011552148843293067,0.01916670986624346,0.05062229245253975,0.010228193597682641,0.011544666165217989,0.01912636790452861,0.050711945240250265,0.010183281537467713,0.011541885344158887,0.019061180152614002,0.05116737111906652,0.010319990102258321,0.011530463216673956,0.019276182717754525,0.05032030736154215,0.010211569892625715,0.011540824106144145,0.01916175850939239,0.049610585759785886,0.010212392196989198,0.01154280859981077,0.019099062960474776,0.05047997565829294,0.010201582149223506,0.01153044282728087,0.019020024244655463,0.050587095422485004,0.010360014393031716,0.011522090646263092,0.019301580601098732,0.05175714043866864,0.010207534376876734,0.011545386844310968,0.019095185335230747,0.05056473087130165,0.010355783522045645,0.01133078660821677,0.018149032903168088,0.052755928911664245,0.010196824304775785,0.011510106173112865,0.01891607696649238,0.05076887339448659,0.010266844800209703,0.011548063127640808,0.019192253909645934,0.049907911304328305,0.010187668588016202,0.011522916668935299,0.01895905927850733,0.05060099702245799,0.010197918189962863,0.011526120510532416,0.01900672815435727,0.05050664160357396,0.010339786727030929,0.010973555477939325,0.01739606444871465,0.05051637468321832,0.010231321109806674,0.011542616068143994,0.01909082843961095,0.0502493301360585,0.010241562306702038,0.011514910121691205,0.018933246555821518,0.0510717745023543,0.01031828697786517,0.011449730345817043,0.01869339610540919,0.05191800810578149,0.010269845954848655,0.01149187498149863,0.018850893604150636,0.051345954574819594,0.010289088673188063,0.011549183334596716,0.01920703079680412,0.04980944811935399
10,0.010310194008856308,0.011508617764209934,0.01891750772899036,0.05171351469098474,0.01031743763136044,0.011479037623680079,0.01881050121140738,0.05197377110822775,0.010298817264389552,0.011543725605963479,0.019232908110914125,0.049931969600891885,0.010282434461287427,0.011545329649274447,0.019106346909159553,0.050445993923226524,0.010315614570930248,0.011544486231135742,0.0192115001118931,0.04979136774329678,0.010253361441778712,0.011547336789692504,0.019118726174899486,0.05062831831048108,0.010347690499840845,0.011432677671022956,0.01863401475445114,0.052011986516898534,0.010326314178872387,0.01146669839015615,0.01875933479533242,0.0515917457823404,0.010269384404153467,0.011528748259077307,0.019030725896876766,0.05075912770399136,0.010347412003849473,0.011514427815248647,0.019256783198825952,0.05089157736811195,0.010328724111876558,0.011523412126696875,0.01926096538534475,0.05047516858546824,0.010282811298313255,0.011550374982360001,0.019167442964357597,0.05049215596222984,0.010250316761627963,0.011544400900896144,0.01913556383320648,0.05049083458374587,0.010278562222565355,0.011541141229519518,0.019069536782548288,0.050794180427466175,0.010337901444264268,0.011528223572402619,0.01926905157944616,0.050573071488942196,0.010314379603397308,0.011545645742474672,0.019198218180457315,0.05009904977303391,0.010293991062129132,0.011543838737693497,0.01911392830030675,0.05046425201757812,0.010268167281265938,0.011534205384466372,0.019040349545425363,0.05085710017231869,0.01037734187012914,0.011519030458543621,0.019301961403103498,0.05208557097596456,0.010244758871178629,0.01154734309972535,0.01910744721900285,0.05078525172466731,0.010363704901487025,0.011334127055894502,0.01815266873720083,0.05254761653040579,0.010290799040724682,0.011521957575061798,0.018964977946602478,0.05145514243384296,0.01030617604264437,0.011551077589133063,0.019207320409755133,0.05023656499837391,0.010236771722664266,0.01153663215622531,0.01902269569543901,0.05085065724560489,0.010233539253937898,0.011531288620491261,0.01903141554204488,0.05081736251525871,0.010342203267642267,0.011005987244733952,0.017472977653937242,0.050775944723989504,0.010301669848536749,0.01154491771362494,0.019107205380276784,0.050535024556264796,0.010245545004168459,0.01151413510782923,0.01893207319626332,0.0509979412014792,0.010329071118131318,0.011448530445896828,0.018689530496073362,0.051887224157539026,0.010294183762760954,0.011495024476957823,0.018870745344670297,0.05164469107083436,0.01031253139772073,0.011547894642896508,0.019205780961653013,0.0496594725515521
