zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Total
steelscrap_source_Region1Beijing_Region1Beijing_bfbofccs_transforms,0.17516856539307457,0.0,0.0,0.0,0.0,0.0,0.17516856539307457
Region1Beijing_bfbofccs_transforms_crudesteel_Region1Beijing,0.0,1526.7666757356105,229.02771145692162,0.0,0.0,0.0,1755.7943871925322
steelscrap_source_Region2Tianjin_Region2Tianjin_bfbofccs_transforms,0.1622890278030692,0.0,0.0,0.0,0.0,0.0,0.1622890278030692
Region2Tianjin_bfbofccs_transforms_crudesteel_Region2Tianjin,0.0,1414.5088128754724,212.18809749854452,0.0,0.0,0.0,1626.6969103740169
steelscrap_source_Region3Hebei_Region3Hebei_bfbofccs_transforms,0.17796891452026678,0.0,0.0,0.0,0.0,0.0,0.17796891452026678
Region3Hebei_bfbofccs_transforms_crudesteel_Region3Hebei,0.0,1551.1744781185857,232.68908500554997,0.0,0.0,0.0,1783.8635631241357
steelscrap_source_Region4Shanxi_Region4Shanxi_bfbofccs_transforms,0.18178208717056632,0.0,0.0,0.0,0.0,0.0,0.18178208717056632
Region4Shanxi_bfbofccs_transforms_crudesteel_Region4Shanxi,0.0,1584.4100356413644,237.67469531484588,0.0,0.0,0.0,1822.0847309562103
steelscrap_source_Region5Innermongolia_Region5Innermongolia_bfbofccs_transforms,0.1801579149554179,0.0,0.0,0.0,0.0,0.0,0.1801579149554179
Region5Innermongolia_bfbofccs_transforms_crudesteel_Region5Innermongolia,0.0,1570.2537741672743,235.55113824504372,0.0,0.0,0.0,1805.8049124123181
steelscrap_source_Region6Liaoning_Region6Liaoning_bfbofccs_transforms,0.16455594345177513,0.0,0.0,0.0,0.0,0.0,0.16455594345177513
Region6Liaoning_bfbofccs_transforms_crudesteel_Region6Liaoning,0.0,1434.267216795614,215.15202257222433,0.0,0.0,0.0,1649.4192393678384
steelscrap_source_Region7Jilin_Region7Jilin_bfbofccs_transforms,0.1778208418797122,0.0,0.0,0.0,0.0,0.0,0.1778208418797122
Region7Jilin_bfbofccs_transforms_crudesteel_Region7Jilin,0.0,1549.8838791308121,232.49548441334684,0.0,0.0,0.0,1782.3793635441589
steelscrap_source_Region8Heilongjiang_Region8Heilongjiang_bfbofccs_transforms,0.1775626116172247,0.0,0.0,0.0,0.0,0.0,0.1775626116172247
Region8Heilongjiang_bfbofccs_transforms_crudesteel_Region8Heilongjiang,0.0,1547.6331479077296,232.15785599289495,0.0,0.0,0.0,1779.7910039006247
steelscrap_source_Region9Shanghai_Region9Shanghai_bfbofccs_transforms,0.15909531004368357,0.0,0.0,0.0,0.0,0.0,0.15909531004368357
Region9Shanghai_bfbofccs_transforms_crudesteel_Region9Shanghai,0.0,1386.6724151987828,208.01240611333316,0.0,0.0,0.0,1594.684821312116
steelscrap_source_Region10Jiangsu_Region10Jiangsu_bfbofccs_transforms,0.16656638801819906,0.0,0.0,0.0,0.0,0.0,0.16656638801819906
Region10Jiangsu_bfbofccs_transforms_crudesteel_Region10Jiangsu,0.0,1451.7902224818288,217.7806193014703,0.0,0.0,0.0,1669.570841783299
steelscrap_source_Region11Zhejiang_Region11Zhejiang_bfbofccs_transforms,0.16485806729298452,0.0,0.0,0.0,0.0,0.0,0.16485806729298452
Region11Zhejiang_bfbofccs_transforms_crudesteel_Region11Zhejiang,0.0,1436.900523814305,215.54704054690183,0.0,0.0,0.0,1652.4475643612068
steelscrap_source_Region12Anhui_Region12Anhui_bfbofccs_transforms,0.1800984134783401,0.0,0.0,0.0,0.0,0.0,0.1800984134783401
Region12Anhui_bfbofccs_transforms_crudesteel_Region12Anhui,0.0,1569.7351601559358,235.47334182596148,0.0,0.0,0.0,1805.2085019818974
steelscrap_source_Region13Fujian_Region13Fujian_bfbofccs_transforms,0.1621850425359361,0.0,0.0,0.0,0.0,0.0,0.1621850425359361
Region13Fujian_bfbofccs_transforms_crudesteel_Region13Fujian,0.0,1413.6024787950937,212.0521398413966,0.0,0.0,0.0,1625.6546186364903
steelscrap_source_Region14Jiangxi_Region14Jiangxi_bfbofccs_transforms,0.17936725715989352,0.0,0.0,0.0,0.0,0.0,0.17936725715989352
Region14Jiangxi_bfbofccs_transforms_crudesteel_Region14Jiangxi,0.0,1563.362412287321,234.5173765935283,0.0,0.0,0.0,1797.8797888808492
steelscrap_source_Region15Shandong_Region15Shandong_bfbofccs_transforms,0.1658324783836731,0.0,0.0,0.0,0.0,0.0,0.1658324783836731
Region15Shandong_bfbofccs_transforms_crudesteel_Region15Shandong,0.0,1445.3934767501817,216.82105418980376,0.0,0.0,0.0,1662.2145309399855
steelscrap_source_Region16Henan_Region16Henan_bfbofccs_transforms,0.18246907472620155,0.0,0.0,0.0,0.0,0.0,0.18246907472620155
Region16Henan_bfbofccs_transforms_crudesteel_Region16Henan,0.0,1590.3978092138414,238.57291119800686,0.0,0.0,0.0,1828.970720411848
steelscrap_source_Region17Hubei_Region17Hubei_bfbofccs_transforms,0.18210263527782905,0.0,0.0,0.0,0.0,0.0,0.18210263527782905
Region17Hubei_bfbofccs_transforms_crudesteel_Region17Hubei,0.0,1587.2039282957885,238.09380247173397,0.0,0.0,0.0,1825.2977307675224
steelscrap_source_Region18Hunan_Region18Hunan_bfbofccs_transforms,0.18188434199469056,0.0,0.0,0.0,0.0,0.0,0.18188434199469056
Region18Hunan_bfbofccs_transforms_crudesteel_Region18Hunan,0.0,1585.301287205575,237.80839046900897,0.0,0.0,0.0,1823.109677674584
steelscrap_source_Region19Guangdong_Region19Guangdong_bfbofccs_transforms,0.1677463806589727,0.0,0.0,0.0,0.0,0.0,0.1677463806589727
Region19Guangdong_bfbofccs_transforms_crudesteel_Region19Guangdong,0.0,1462.0750212269859,219.32342473260366,0.0,0.0,0.0,1681.3984459595895
steelscrap_source_Region20Guangxi_Region20Guangxi_bfbofccs_transforms,0.16752088548701433,0.0,0.0,0.0,0.0,0.0,0.16752088548701433
Region20Guangxi_bfbofccs_transforms_crudesteel_Region20Guangxi,0.0,1460.1096085782542,219.02859647353742,0.0,0.0,0.0,1679.1382050517916
steelscrap_source_Region22Chongqing_Region22Chongqing_bfbofccs_transforms,0.17934921867052067,0.0,0.0,0.0,0.0,0.0,0.17934921867052067
Region22Chongqing_bfbofccs_transforms_crudesteel_Region22Chongqing,0.0,1563.205189075534,234.4937918029013,0.0,0.0,0.0,1797.6989808784353
steelscrap_source_Region23Sichuan_Region23Sichuan_bfbofccs_transforms,0.18246113592415877,0.0,0.0,0.0,0.0,0.0,0.18246113592415877
Region23Sichuan_bfbofccs_transforms_crudesteel_Region23Sichuan,0.0,1590.328614730352,238.5625314494501,0.0,0.0,0.0,1828.891146179802
steelscrap_source_Region24Guizhou_Region24Guizhou_bfbofccs_transforms,0.18394077775420303,0.0,0.0,0.0,0.0,0.0,0.18394077775420303
Region24Guizhou_bfbofccs_transforms_crudesteel_Region24Guizhou,0.0,1603.2251514637999,240.49711932114212,0.0,0.0,0.0,1843.7222707849419
steelscrap_source_Region25Yunnan_Region25Yunnan_bfbofccs_transforms,0.1848936058299355,0.0,0.0,0.0,0.0,0.0,0.1848936058299355
Region25Yunnan_bfbofccs_transforms_crudesteel_Region25Yunnan,0.0,1611.5299871543214,241.74291381119374,0.0,0.0,0.0,1853.2729009655152
steelscrap_source_Region27Shaanxi_Region27Shaanxi_bfbofccs_transforms,0.18398795162192016,0.0,0.0,0.0,0.0,0.0,0.18398795162192016
Region27Shaanxi_bfbofccs_transforms_crudesteel_Region27Shaanxi,0.0,1603.6363182107148,240.55879775607897,0.0,0.0,0.0,1844.1951159667938
steelscrap_source_Region28Gansu_Region28Gansu_bfbofccs_transforms,0.1800980867065806,0.0,0.0,0.0,0.0,0.0,0.1800980867065806
Region28Gansu_bfbofccs_transforms_crudesteel_Region28Gansu,0.0,1569.7323120180197,235.47291458156374,0.0,0.0,0.0,1805.2052265995835
steelscrap_source_Region29Qinghai_Region29Qinghai_bfbofccs_transforms,0.1718902424118896,0.0,0.0,0.0,0.0,0.0,0.1718902424118896
Region29Qinghai_bfbofccs_transforms_crudesteel_Region29Qinghai,0.0,1498.192860172652,224.74140124987997,0.0,0.0,0.0,1722.934261422532
steelscrap_source_Region30Ningxia_Region30Ningxia_bfbofccs_transforms,0.16806472789987145,0.0,0.0,0.0,0.0,0.0,0.16806472789987145
Region30Ningxia_bfbofccs_transforms_crudesteel_Region30Ningxia,0.0,1464.8497311621074,219.7396543219032,0.0,0.0,0.0,1684.5893854840106
steelscrap_source_Region31Xinjiang_Region31Xinjiang_bfbofccs_transforms,0.1807378331275655,0.0,0.0,0.0,0.0,0.0,0.1807378331275655
Region31Xinjiang_bfbofccs_transforms_crudesteel_Region31Xinjiang,0.0,1575.3083325459554,236.30936408026312,0.0,0.0,0.0,1811.6176966262185
Region1Beijing_drieaf_transforms_crudesteel_Region1Beijing,0.0,1.1072229527048878e6,166183.5534801188,0.0,0.0,0.0,1.2734065061850066e6
Region2Tianjin_drieaf_transforms_crudesteel_Region2Tianjin,0.0,7.159749567051831e6,1.074609790353168e6,0.0,0.0,0.0,8.2343593574049985e6
Region3Hebei_drieaf_transforms_crudesteel_Region3Hebei,0.0,3.547805147405014e6,532491.550153013,0.0,0.0,0.0,4.0802966975580268e6
Region4Shanxi_drieaf_transforms_crudesteel_Region4Shanxi,0.0,625190.6778374697,93835.12886168172,0.0,0.0,0.0,719025.8066991514
Region5Innermongolia_drieaf_transforms_crudesteel_Region5Innermongolia,0.0,1.1670043140827747e11,1.7515616287318317e10,0.0,0.0,0.0,1.3421604769559578e11
