commodity,zone,resource_id,component_id,resource_type,component_type,capacity,new_capacity,retired_capacity,retrofitted_capacity,existing_capacity
CrudeSteel,Region16Henan_bfbof_transforms_crudesteel_Region16Henan,Region16Henan_bfbof,Region16Henan_bfbof_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},3301.4289037091617,0.0006183894642412054,0.5710183968124208,0.0008989802477556412,3302.0
CrudeSteel,Region17Hubei_bfbofccs_retrofit_transforms_crudesteel_Region17Hubei,Region17Hubei_bfbofccs_retrofit,Region17Hubei_bfbofccs_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0008682853007269798,0.0008682853007269798,0.0,0.0,0.0
CrudeSteel,Region17Hubei_bfbof_transforms_crudesteel_Region17Hubei,Region17Hubei_bfbof,Region17Hubei_bfbof_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},3250.7097647306505,0.000618365303888063,0.2901880462359255,0.0008682853007269798,3251.0
CrudeSteel,Region18Hunan_bfbofccs_retrofit_transforms_crudesteel_Region18Hunan,Region18Hunan_bfbofccs_retrofit,Region18Hunan_bfbofccs_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005374186040845155,0.0005374186040845155,0.0,0.0,0.0
CrudeSteel,Region18Hunan_bfbof_transforms_crudesteel_Region18Hunan,Region18Hunan_bfbof,Region18Hunan_bfbof_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},2077.727047323518,0.0006364397816040595,0.2732543945525292,0.0005374186040845155,2078.0
CrudeSteel,Region19Guangdong_bfbofccs_retrofit_transforms_crudesteel_Region19Guangdong,Region19Guangdong_bfbofccs_retrofit,Region19Guangdong_bfbofccs_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0007668903213614877,0.0007668903213614877,0.0,0.0,0.0
CrudeSteel,Region19Guangdong_bfbof_transforms_crudesteel_Region19Guangdong,Region19Guangdong_bfbof,Region19Guangdong_bfbof_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},3304.883153040956,0.0006219059664467575,0.11690467151754091,0.0007668903213614877,3305.0
CrudeSteel,Region20Guangxi_bfbofccs_retrofit_transforms_crudesteel_Region20Guangxi,Region20Guangxi_bfbofccs_retrofit,Region20Guangxi_bfbofccs_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0007656673798344798,0.0007656673798344798,0.0,0.0,0.0
CrudeSteel,Region20Guangxi_bfbof_transforms_crudesteel_Region20Guangxi,Region20Guangxi_bfbof,Region20Guangxi_bfbof_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},4324.855968386839,0.0006157390771256634,0.14408438181254116,0.0007656673798344798,4325.0
CrudeSteel,Region22Chongqing_bfbofccs_retrofit_transforms_crudesteel_Region22Chongqing,Region22Chongqing_bfbofccs_retrofit,Region22Chongqing_bfbofccs_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0007939919895076526,0.0007939919895076526,0.0,0.0,0.0
CrudeSteel,Region22Chongqing_bfbof_transforms_crudesteel_Region22Chongqing,Region22Chongqing_bfbof,Region22Chongqing_bfbof_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},1300.5593557608343,0.0006479264821396926,0.44070087051077045,0.0007939919895076526,1301.0
CrudeSteel,Region23Sichuan_bfbofccs_retrofit_transforms_crudesteel_Region23Sichuan,Region23Sichuan_bfbofccs_retrofit,Region23Sichuan_bfbofccs_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.000544038494912199,0.000544038494912199,0.0,0.0,0.0
CrudeSteel,Region23Sichuan_bfbof_transforms_crudesteel_Region23Sichuan,Region23Sichuan_bfbof,Region23Sichuan_bfbof_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},2071.7495286586695,0.0006358231570098746,0.25076582291176697,0.000544038494912199,2072.0
CrudeSteel,Region24Guizhou_bfbofccs_retrofit_transforms_crudesteel_Region24Guizhou,Region24Guizhou_bfbofccs_retrofit,Region24Guizhou_bfbofccs_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region24Guizhou_bfbof_transforms_crudesteel_Region24Guizhou,Region24Guizhou_bfbof,Region24Guizhou_bfbof_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},399.8447890836287,0.000692030087539023,0.1559434858334205,0.0,400.0
CrudeSteel,Region25Yunnan_bfbofccs_retrofit_transforms_crudesteel_Region25Yunnan,Region25Yunnan_bfbofccs_retrofit,Region25Yunnan_bfbofccs_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0007475757436797435,0.0007475757436797435,0.0,0.0,0.0
CrudeSteel,Region25Yunnan_bfbof_transforms_crudesteel_Region25Yunnan,Region25Yunnan_bfbof,Region25Yunnan_bfbof_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},1477.855077789763,0.0006473187888143121,0.14502465012156548,0.0007475757436797435,1478.0
CrudeSteel,Region27Shaanxi_bfbofccs_retrofit_transforms_crudesteel_Region27Shaanxi,Region27Shaanxi_bfbofccs_retrofit,Region27Shaanxi_bfbofccs_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0008453186798053061,0.0008453186798053061,0.0,0.0,0.0
CrudeSteel,Region27Shaanxi_bfbof_transforms_crudesteel_Region27Shaanxi,Region27Shaanxi_bfbof,Region27Shaanxi_bfbof_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},1379.0987543488127,0.0006467177004494225,1.9012497470760317,0.0008453186798053061,1381.0
CrudeSteel,Region28Gansu_bfbofccs_retrofit_transforms_crudesteel_Region28Gansu,Region28Gansu_bfbofccs_retrofit,Region28Gansu_bfbofccs_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005274204980460009,0.0005274204980460009,0.0,0.0,0.0
CrudeSteel,Region28Gansu_bfbof_transforms_crudesteel_Region28Gansu,Region28Gansu_bfbof,Region28Gansu_bfbof_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},238.46117263999682,0.0006539039756790431,903.5391565403523,0.0005274204980460009,1142.0
CrudeSteel,Region29Qinghai_bfbofccs_retrofit_transforms_crudesteel_Region29Qinghai,Region29Qinghai_bfbofccs_retrofit,Region29Qinghai_bfbofccs_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0007067502319261492,0.0007067502319261492,0.0,0.0,0.0
CrudeSteel,Region29Qinghai_bfbof_transforms_crudesteel_Region29Qinghai,Region29Qinghai_bfbof,Region29Qinghai_bfbof_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},30.839507995241807,0.0006972452080561107,72.16068519660598,0.0007067502319261492,103.0
CrudeSteel,Region30Ningxia_bfbofccs_retrofit_transforms_crudesteel_Region30Ningxia,Region30Ningxia_bfbofccs_retrofit,Region30Ningxia_bfbofccs_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0005860430939055376,0.0005860430939055376,0.0,0.0,0.0
CrudeSteel,Region30Ningxia_bfbof_transforms_crudesteel_Region30Ningxia,Region30Ningxia_bfbof,Region30Ningxia_bfbof_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},595.9473732404701,0.0006682850311290977,9.052911698334219,0.0005860430939055376,605.0
CrudeSteel,Region31Xinjiang_bfbofccs_retrofit_transforms_crudesteel_Region31Xinjiang,Region31Xinjiang_bfbofccs_retrofit,Region31Xinjiang_bfbofccs_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0009055411667918308,0.0009055411667918308,0.0,0.0,0.0
CrudeSteel,Region31Xinjiang_bfbof_transforms_crudesteel_Region31Xinjiang,Region31Xinjiang_bfbof,Region31Xinjiang_bfbof_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},640.592884140721,0.0006406185460432976,1026.4070536335314,0.0009055411667918308,1667.0
CrudeSteel,Region1Beijing_scrapeaf100_retrofit_transforms_crudesteel_Region1Beijing,Region1Beijing_scrapeaf100_retrofit,Region1Beijing_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},567.2043483105551,567.2043483105551,0.0,0.0,0.0
CrudeSteel,Region1Beijing_drieaf_retrofit_transforms_crudesteel_Region1Beijing,Region1Beijing_drieaf_retrofit,Region1Beijing_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0021244168098741045,0.0021244168098741045,0.0,0.0,0.0
CrudeSteel,Region1Beijing_scrapeaf56_transforms_crudesteel_Region1Beijing,Region1Beijing_scrapeaf56,Region1Beijing_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},3.787588625400551,0.0013963308040105633,0.007740371783107562,567.206472727365,571.0
CrudeSteel,Region2Tianjin_scrapeaf100_retrofit_transforms_crudesteel_Region2Tianjin,Region2Tianjin_scrapeaf100_retrofit,Region2Tianjin_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},559.8265241907884,559.8265241907884,0.0,0.0,0.0
CrudeSteel,Region2Tianjin_drieaf_retrofit_transforms_crudesteel_Region2Tianjin,Region2Tianjin_drieaf_retrofit,Region2Tianjin_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0021866317258223945,0.0021866317258223945,0.0,0.0,0.0
CrudeSteel,Region2Tianjin_scrapeaf56_transforms_crudesteel_Region2Tianjin,Region2Tianjin_scrapeaf56,Region2Tianjin_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},11.165356494677257,0.0013893066884777012,0.007727383245716367,559.8287108225143,571.0
CrudeSteel,Region3Hebei_scrapeaf100_retrofit_transforms_crudesteel_Region3Hebei,Region3Hebei_scrapeaf100_retrofit,Region3Hebei_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},371.9696068173381,371.9696068173381,0.0,0.0,0.0
CrudeSteel,Region3Hebei_drieaf_retrofit_transforms_crudesteel_Region3Hebei,Region3Hebei_drieaf_retrofit,Region3Hebei_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0025610854905098626,0.0025610854905098626,0.0,0.0,0.0
CrudeSteel,Region3Hebei_scrapeaf56_transforms_crudesteel_Region3Hebei,Region3Hebei_scrapeaf56,Region3Hebei_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},1257.019454369817,0.0013546304298178008,0.010137751512054167,371.97216790282863,1629.0
CrudeSteel,Region4Shanxi_scrapeaf100_retrofit_transforms_crudesteel_Region4Shanxi,Region4Shanxi_scrapeaf100_retrofit,Region4Shanxi_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},470.9151853901101,470.9151853901101,0.0,0.0,0.0
CrudeSteel,Region4Shanxi_drieaf_retrofit_transforms_crudesteel_Region4Shanxi,Region4Shanxi_drieaf_retrofit,Region4Shanxi_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.001953450036069346,0.001953450036069346,0.0,0.0,0.0
CrudeSteel,Region4Shanxi_scrapeaf56_transforms_crudesteel_Region4Shanxi,Region4Shanxi_scrapeaf56,Region4Shanxi_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},2.0773669055371,0.0014137093105684095,0.007313357372741929,470.91713884014615,473.0
CrudeSteel,Region5Innermongolia_scrapeaf100_retrofit_transforms_crudesteel_Region5Innermongolia,Region5Innermongolia_scrapeaf100_retrofit,Region5Innermongolia_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region5Innermongolia_drieaf_retrofit_transforms_crudesteel_Region5Innermongolia,Region5Innermongolia_drieaf_retrofit,Region5Innermongolia_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0,0.0,0.0,0.0,0.0
CrudeSteel,Region5Innermongolia_scrapeaf56_transforms_crudesteel_Region5Innermongolia,Region5Innermongolia_scrapeaf56,Region5Innermongolia_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0015304223021168025,0.0015304223021168025,0.0,0.0,0.0
CrudeSteel,Region6Liaoning_scrapeaf100_retrofit_transforms_crudesteel_Region6Liaoning,Region6Liaoning_scrapeaf100_retrofit,Region6Liaoning_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},1.64631485626976,1.64631485626976,0.0,0.0,0.0
CrudeSteel,Region6Liaoning_drieaf_retrofit_transforms_crudesteel_Region6Liaoning,Region6Liaoning_drieaf_retrofit,Region6Liaoning_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0021466476497132374,0.0021466476497132374,0.0,0.0,0.0
CrudeSteel,Region6Liaoning_scrapeaf56_transforms_crudesteel_Region6Liaoning,Region6Liaoning_scrapeaf56,Region6Liaoning_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},453.34560805150505,0.0013864487407597033,0.00772228705909946,1.6484615039194732,455.0
CrudeSteel,Region7Jilin_scrapeaf100_retrofit_transforms_crudesteel_Region7Jilin,Region7Jilin_scrapeaf100_retrofit,Region7Jilin_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},226.20441207781124,226.20441207781124,0.0,0.0,0.0
CrudeSteel,Region7Jilin_drieaf_retrofit_transforms_crudesteel_Region7Jilin,Region7Jilin_drieaf_retrofit,Region7Jilin_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.001762555362686905,0.001762555362686905,0.0,0.0,0.0
CrudeSteel,Region7Jilin_scrapeaf56_transforms_crudesteel_Region7Jilin,Region7Jilin_scrapeaf56,Region7Jilin_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},1.7889337532489444,0.0014633054047561574,0.0067603127243374295,226.20617463317393,228.0
CrudeSteel,Region8Heilongjiang_scrapeaf100_retrofit_transforms_crudesteel_Region8Heilongjiang,Region8Heilongjiang_scrapeaf100_retrofit,Region8Heilongjiang_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},137.64414886552353,137.64414886552353,0.0,0.0,0.0
CrudeSteel,Region8Heilongjiang_drieaf_retrofit_transforms_crudesteel_Region8Heilongjiang,Region8Heilongjiang_drieaf_retrofit,Region8Heilongjiang_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0015843288427179276,0.0015843288427179276,0.0,0.0,0.0
CrudeSteel,Region8Heilongjiang_scrapeaf56_transforms_crudesteel_Region8Heilongjiang,Region8Heilongjiang_scrapeaf56,Region8Heilongjiang_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},1.349328928133288,0.0014971301402867175,0.006840401384154777,137.64573319436624,139.0
CrudeSteel,Region9Shanghai_scrapeaf100_retrofit_transforms_crudesteel_Region9Shanghai,Region9Shanghai_scrapeaf100_retrofit,Region9Shanghai_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},405.42865670600173,405.42865670600173,0.0,0.0,0.0
CrudeSteel,Region9Shanghai_drieaf_retrofit_transforms_crudesteel_Region9Shanghai,Region9Shanghai_drieaf_retrofit,Region9Shanghai_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0019549189721118363,0.0019549189721118363,0.0,0.0,0.0
CrudeSteel,Region9Shanghai_scrapeaf56_transforms_crudesteel_Region9Shanghai,Region9Shanghai_scrapeaf56,Region9Shanghai_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},5.564106880733096,0.001403407136985859,0.00709029517383708,405.43061162497384,411.0
CrudeSteel,Region10Jiangsu_scrapeaf100_retrofit_transforms_crudesteel_Region10Jiangsu,Region10Jiangsu_scrapeaf100_retrofit,Region10Jiangsu_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},1530.422762202413,1530.422762202413,0.0,0.0,0.0
CrudeSteel,Region10Jiangsu_drieaf_retrofit_transforms_crudesteel_Region10Jiangsu,Region10Jiangsu_drieaf_retrofit,Region10Jiangsu_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0025276284944235564,0.0025276284944235564,0.0,0.0,0.0
CrudeSteel,Region10Jiangsu_scrapeaf56_transforms_crudesteel_Region10Jiangsu,Region10Jiangsu_scrapeaf56,Region10Jiangsu_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},664.5640345292596,0.0013305521977509329,0.012411585782357357,1530.4252898309073,2195.0
CrudeSteel,Region11Zhejiang_scrapeaf100_retrofit_transforms_crudesteel_Region11Zhejiang,Region11Zhejiang_scrapeaf100_retrofit,Region11Zhejiang_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},588.217551014304,588.217551014304,0.0,0.0,0.0
CrudeSteel,Region11Zhejiang_drieaf_retrofit_transforms_crudesteel_Region11Zhejiang,Region11Zhejiang_drieaf_retrofit,Region11Zhejiang_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0022354848122350095,0.0022354848122350095,0.0,0.0,0.0
CrudeSteel,Region11Zhejiang_scrapeaf56_transforms_crudesteel_Region11Zhejiang,Region11Zhejiang_scrapeaf56,Region11Zhejiang_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},5.773818991885731,0.001383381968948666,0.008183284710590353,588.2197864991163,594.0
CrudeSteel,Region12Anhui_scrapeaf100_retrofit_transforms_crudesteel_Region12Anhui,Region12Anhui_scrapeaf100_retrofit,Region12Anhui_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},732.1339431744724,732.1339431744724,0.0,0.0,0.0
CrudeSteel,Region12Anhui_drieaf_retrofit_transforms_crudesteel_Region12Anhui,Region12Anhui_drieaf_retrofit,Region12Anhui_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0022409840280202403,0.0022409840280202403,0.0,0.0,0.0
CrudeSteel,Region12Anhui_scrapeaf56_transforms_crudesteel_Region12Anhui,Region12Anhui_scrapeaf56,Region12Anhui_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},1.857546965612564,0.0013981113946346065,0.008072381017155147,732.1361841585004,734.0
CrudeSteel,Region13Fujian_scrapeaf100_retrofit_transforms_crudesteel_Region13Fujian,Region13Fujian_scrapeaf100_retrofit,Region13Fujian_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},2.645955048926942,2.645955048926942,0.0,0.0,0.0
CrudeSteel,Region13Fujian_drieaf_retrofit_transforms_crudesteel_Region13Fujian,Region13Fujian_drieaf_retrofit,Region13Fujian_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0026321772089488793,0.0026321772089488793,0.0,0.0,0.0
CrudeSteel,Region13Fujian_scrapeaf56_transforms_crudesteel_Region13Fujian,Region13Fujian_scrapeaf56,Region13Fujian_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},1490.342856599504,0.0013361069138696229,0.010297675015579677,2.648587226135891,1493.0
CrudeSteel,Region14Jiangxi_scrapeaf100_retrofit_transforms_crudesteel_Region14Jiangxi,Region14Jiangxi_scrapeaf100_retrofit,Region14Jiangxi_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},340.8411925599962,340.8411925599962,0.0,0.0,0.0
CrudeSteel,Region14Jiangxi_drieaf_retrofit_transforms_crudesteel_Region14Jiangxi,Region14Jiangxi_drieaf_retrofit,Region14Jiangxi_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0018741163737659476,0.0018741163737659476,0.0,0.0,0.0
CrudeSteel,Region14Jiangxi_scrapeaf56_transforms_crudesteel_Region14Jiangxi,Region14Jiangxi_scrapeaf56,Region14Jiangxi_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},1.1518648855878952,0.0014249871645312475,0.006898818950623293,340.84306667637,342.0
CrudeSteel,Region15Shandong_scrapeaf100_retrofit_transforms_crudesteel_Region15Shandong,Region15Shandong_scrapeaf100_retrofit,Region15Shandong_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},209.96232344325045,209.96232344325045,0.0,0.0,0.0
CrudeSteel,Region15Shandong_drieaf_retrofit_transforms_crudesteel_Region15Shandong,Region15Shandong_drieaf_retrofit,Region15Shandong_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0018193810316090241,0.0018193810316090241,0.0,0.0,0.0
CrudeSteel,Region15Shandong_scrapeaf56_transforms_crudesteel_Region15Shandong,Region15Shandong_scrapeaf56,Region15Shandong_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},7.030681971619495,0.001415450102624067,0.006996047944337017,209.96414282428205,217.0
CrudeSteel,Region16Henan_scrapeaf100_retrofit_transforms_crudesteel_Region16Henan,Region16Henan_scrapeaf100_retrofit,Region16Henan_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},687.6481555405396,687.6481555405396,0.0,0.0,0.0
CrudeSteel,Region16Henan_drieaf_retrofit_transforms_crudesteel_Region16Henan,Region16Henan_drieaf_retrofit,Region16Henan_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.002166986565217896,0.002166986565217896,0.0,0.0,0.0
CrudeSteel,Region16Henan_scrapeaf56_transforms_crudesteel_Region16Henan,Region16Henan_scrapeaf56,Region16Henan_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},1.343635963566344,0.0014073971485377547,0.007854300211327,687.6503225271049,689.0
CrudeSteel,Region17Hubei_scrapeaf100_retrofit_transforms_crudesteel_Region17Hubei,Region17Hubei_scrapeaf100_retrofit,Region17Hubei_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},1321.523170577237,1321.523170577237,0.0,0.0,0.0
CrudeSteel,Region17Hubei_drieaf_retrofit_transforms_crudesteel_Region17Hubei,Region17Hubei_drieaf_retrofit,Region17Hubei_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0024823916739013544,0.0024823916739013544,0.0,0.0,0.0
CrudeSteel,Region17Hubei_scrapeaf56_transforms_crudesteel_Region17Hubei,Region17Hubei_scrapeaf56,Region17Hubei_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},1.4670652775113495,0.0013722209243808056,0.00905936827246679,1321.525652968911,1323.0
CrudeSteel,Region18Hunan_scrapeaf100_retrofit_transforms_crudesteel_Region18Hunan,Region18Hunan_scrapeaf100_retrofit,Region18Hunan_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},145.83772268126324,145.83772268126324,0.0,0.0,0.0
CrudeSteel,Region18Hunan_drieaf_retrofit_transforms_crudesteel_Region18Hunan,Region18Hunan_drieaf_retrofit,Region18Hunan_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0016952330468076313,0.0016952330468076313,0.0,0.0,0.0
CrudeSteel,Region18Hunan_scrapeaf56_transforms_crudesteel_Region18Hunan,Region18Hunan_scrapeaf56,Region18Hunan_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},2.155779590301057,0.0014736029038298914,0.006681492036172009,145.83941791431005,148.0
CrudeSteel,Region19Guangdong_scrapeaf100_retrofit_transforms_crudesteel_Region19Guangdong,Region19Guangdong_scrapeaf100_retrofit,Region19Guangdong_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},3.620655885546051,3.620655885546051,0.0,0.0,0.0
CrudeSteel,Region19Guangdong_drieaf_retrofit_transforms_crudesteel_Region19Guangdong,Region19Guangdong_drieaf_retrofit,Region19Guangdong_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0025562474311447043,0.0025562474311447043,0.0,0.0,0.0
CrudeSteel,Region19Guangdong_scrapeaf56_transforms_crudesteel_Region19Guangdong,Region19Guangdong_scrapeaf56,Region19Guangdong_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},1541.36775786489,0.0013381516485093696,0.010773547513988697,3.6232121329771956,1545.0
CrudeSteel,Region20Guangxi_scrapeaf100_retrofit_transforms_crudesteel_Region20Guangxi,Region20Guangxi_scrapeaf100_retrofit,Region20Guangxi_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},1.5275750804408608,1.5275750804408608,0.0,0.0,0.0
CrudeSteel,Region20Guangxi_drieaf_retrofit_transforms_crudesteel_Region20Guangxi,Region20Guangxi_drieaf_retrofit,Region20Guangxi_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.002777346977268625,0.002777346977268625,0.0,0.0,0.0
CrudeSteel,Region20Guangxi_scrapeaf56_transforms_crudesteel_Region20Guangxi,Region20Guangxi_scrapeaf56,Region20Guangxi_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},2071.4603175118978,0.0013141790022433819,0.011049633364330196,1.5303524274181295,2073.0
CrudeSteel,Region22Chongqing_scrapeaf100_retrofit_transforms_crudesteel_Region22Chongqing,Region22Chongqing_scrapeaf100_retrofit,Region22Chongqing_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},192.44828457811963,192.44828457811963,0.0,0.0,0.0
CrudeSteel,Region22Chongqing_drieaf_retrofit_transforms_crudesteel_Region22Chongqing,Region22Chongqing_drieaf_retrofit,Region22Chongqing_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0017048012770913556,0.0017048012770913556,0.0,0.0,0.0
CrudeSteel,Region22Chongqing_scrapeaf56_transforms_crudesteel_Region22Chongqing,Region22Chongqing_scrapeaf56,Region22Chongqing_scrapeaf56_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},2.5452021788128323,0.0014732304839549688,0.006687066017486989,192.44998937939673,195.0
CrudeSteel,Region23Sichuan_scrapeaf100_retrofit_transforms_crudesteel_Region23Sichuan,Region23Sichuan_scrapeaf100_retrofit,Region23Sichuan_scrapeaf100_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},545.6400605850542,545.6400605850542,0.0,0.0,0.0
CrudeSteel,Region23Sichuan_drieaf_retrofit_transforms_crudesteel_Region23Sichuan,Region23Sichuan_drieaf_retrofit,Region23Sichuan_drieaf_retrofit_crudesteel_edge,Steelmaking,UnidirectionalEdge{CrudeSteel},0.0023501083608239337,0.0023501083608239337,0.0,0.0,0.0
