time,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind
1,0.0,0.0,0.0,1783.406101934288
2,0.0,0.0,0.0,1752.0006804345894
3,0.0,0.0,0.0,1893.4458020030715
4,0.0,0.0,0.0,1746.5832441427256
5,0.0,0.0,0.0,1427.290907933564
6,0.0,0.0,0.0,884.271597298437
7,0.0,0.0,0.0,207.17212972430843
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,1503.689939168542
21,0.0,0.0,0.0,1488.4742229658523
22,0.0,400.54908845725186,0.0,2926.077191737845
23,0.0,103.79122086827738,0.0,3456.1485992190705
24,0.0,0.0,0.0,2150.398619093675
25,0.0,0.0,0.0,1979.8992881011864
26,0.0,0.0,0.0,1806.2515134797122
27,0.0,19.67253398581397,0.0,4622.343542081772
28,0.0,0.0,0.0,4908.284183964425
29,0.0,0.0,0.0,2676.259898002555
30,0.0,0.0,0.0,3888.630586018954
31,0.0,0.0,0.0,3106.710004170074
32,0.0,0.0,0.0,1428.3151875466147
33,0.0,0.0,0.0,2743.835605414589
34,0.0,323.9925052853514,0.0,5186.9651065640755
35,0.0,832.1386359847456,0.0,4562.4347038034775
36,0.0,476.3692939114553,0.0,3985.8871357535563
37,0.0,1348.2067098213456,0.0,4757.852873788017
38,0.0,1290.8369435788181,0.0,5457.995779363266
39,0.0,352.853496546255,0.0,3654.7305828162316
40,0.0,690.6903839999213,0.0,4010.3144860360735
41,0.0,0.0,0.0,1595.7319333184823
42,0.0,0.0,0.0,448.9071476374256
43,0.0,0.0,0.0,957.8796767473814
44,0.0,0.0,0.0,1108.8250860181824
45,0.0,0.0,0.0,1406.7276393038692
46,0.0,0.0,0.0,1096.522818619097
47,0.0,0.0,0.0,729.8078534176766
48,0.0,0.0,0.0,986.5701261951162
49,0.0,0.0,0.0,1377.9399394772854
50,0.0,0.0,0.0,1164.3669802987133
51,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,367.79225045827206
56,0.0,0.0,0.0,627.4116089962381
57,0.0,0.0,0.0,1225.6240378176071
58,0.0,0.0,0.0,2107.727452262404
59,0.0,927.325551689617,0.0,4656.766169836877
60,0.0,991.9290787696409,0.0,5606.380669614364
61,0.0,1009.4349067677067,0.0,5709.478755102539
62,0.0,1005.8746653375274,0.0,5622.899096673998
63,0.0,953.2977885844466,0.0,3585.631545660854
64,0.0,0.0,0.0,2039.287214206346
65,0.0,0.0,0.0,2036.5114983297808
66,0.0,0.0,0.0,1906.5171085834645
67,0.0,0.0,0.0,1897.2399844961492
68,0.0,0.0,0.0,1849.949860955402
69,0.0,97.34405340662488,0.0,1661.8618299098507
70,0.0,270.04997624340285,0.0,2047.2394074587955
71,0.0,555.8373904632372,0.0,1885.3575899498292
72,0.0,789.4328587148611,0.0,1847.6160235470443
73,0.0,966.3440534066249,0.0,2258.535236522297
74,0.0,197.00748512720384,0.0,2037.3004942933858
75,0.0,291.33663110362613,0.0,1937.300273499025
76,0.0,0.0,0.0,1776.6549458865566
77,0.0,0.0,0.0,1685.9315867594742
78,0.0,0.0,0.0,1650.9149152830196
79,0.0,0.0,0.0,936.6974391770609
80,0.0,0.0,0.0,1108.2026322886522
81,0.0,0.0,0.0,696.6264018668544
82,0.0,0.0,0.0,534.1096616188979
83,0.0,0.0,0.0,340.74723798566356
84,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,2.2737367544323206e-13
91,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0
112,4.547473508864641e-13,0.0,0.0,0.0
113,0.0,76.59410403204765,0.0,0.0
114,0.0,614.7378994765295,0.0,0.0
115,0.0,0.0,0.0,76.99786461791155
116,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,14.889519263017974
118,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,1.1368683772161603e-13
128,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,4.547473508864641e-13
139,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0
141,0.0,390.37742682266435,0.0,0.0
142,0.0,0.0,0.0,0.0
143,0.0,684.7625481416308,0.0,0.0
144,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0
146,0.0,369.98235772665066,0.0,0.0
147,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,430.8533093429478
168,0.0,218.24682088154077,0.0,788.7838109534896
169,0.0,1446.7394224103282,0.0,3660.7591993856104
170,0.0,548.2756046197792,0.0,3298.3726013769865
171,0.0,1479.0835288511425,0.0,3462.7146099111314
172,0.0,1568.1618906177137,0.0,3569.5931693848343
173,0.0,1292.8838322051815,0.0,3508.778837890395
174,0.0,357.8064805525664,0.0,3338.208752328059
175,0.0,0.0,0.0,3066.669819734283
176,0.0,0.0,0.0,522.8778323680976
177,0.0,0.0,0.0,1800.6483985681907
178,0.0,0.0,0.0,1717.0932828879068
179,0.0,0.0,0.0,2681.040809769146
180,0.0,0.0,0.0,1752.843934145853
181,0.0,0.0,0.0,64.32997776036973
182,0.0,0.0,0.0,725.080081865513
183,0.0,0.0,0.0,2078.427200567209
184,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,9.094947017729282e-13
189,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0
205,9.094947017729282e-13,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,251.87295092803834
212,0.0,0.0,0.0,1115.007337052335
213,0.0,0.0,0.0,759.502817063526
214,0.0,0.0,0.0,1552.383445516757
215,0.0,0.0,0.0,2048.5845763638636
216,0.0,0.0,0.0,2084.8505275783446
217,0.0,0.0,0.0,1867.8668007686974
218,0.0,0.0,0.0,1952.5246738103342
219,0.0,0.0,0.0,2217.192500219816
220,0.0,0.0,0.0,2069.6635274830633
221,0.0,0.0,0.0,1450.9180649343361
222,0.0,0.0,0.0,1429.9163968095136
223,0.0,0.0,0.0,1578.5279626627025
224,0.0,0.0,0.0,1453.4533003595798
225,0.0,0.0,0.0,598.420456528338
226,0.0,0.0,0.0,521.4811370000498
227,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,900.2251298265483
234,0.0,0.0,0.0,1764.8784373768112
235,0.0,71.8413152102712,0.0,1960.2569376533993
236,0.0,0.0,0.0,1922.2054829057906
237,0.0,0.0,0.0,1907.6356545794315
238,0.0,0.0,0.0,2234.433495188943
239,0.0,0.0,0.0,1818.186278111335
240,0.0,0.0,0.0,2053.948862422376
241,0.0,0.0,0.0,1736.2604487213111
242,0.0,0.0,0.0,1531.9767966396648
243,0.0,0.0,0.0,617.9560413464251
244,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0
251,4.547473508864641e-13,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0
253,4.547473508864641e-13,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0
259,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0
262,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0
266,0.0,694.9072261749152,0.0,0.0
267,0.0,1241.7950266974094,0.0,0.0
268,0.0,1460.7248527602314,0.0,0.0
269,0.0,1106.5241227881907,0.0,0.0
270,0.0,1161.2533205106538,0.0,46.906342827597655
271,0.0,580.0494341960803,0.0,0.0
272,0.0,0.0,0.0,0.0
273,0.0,492.327161083851,1.3877787807814457e-17,0.0
274,0.0,409.1644004973623,0.0,0.0
275,0.0,465.34509092014923,0.0,0.0
276,0.0,481.71381964915236,0.0,1724.1617023314038
277,0.0,0.0,0.0,2070.736489142274
278,0.0,0.0,0.0,2085.69393785153
279,0.0,663.9787645703182,0.0,1985.6179737954208
280,0.0,0.0,0.0,1752.9563748565397
281,0.0,0.0,0.0,1494.8620196063048
282,0.0,0.0,0.0,1164.767858852525
283,0.0,0.0,0.0,1431.0833228625042
284,0.0,0.0,0.0,1443.712376867189
285,0.0,0.0,0.0,1509.4843401496764
286,0.0,0.0,0.0,1405.8803695736815
287,0.0,0.0,0.0,1422.0962779914544
288,0.0,0.0,0.0,212.8603249028829
289,0.0,0.0,0.0,30.444893718076855
290,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0
295,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,0.0
300,0.0,796.7896686816239,0.0,0.0
301,0.0,1074.5581997488862,0.0,325.960835334673
302,0.0,1056.1541118066689,0.0,1993.7982929625646
303,0.0,963.1995612886276,0.0,3586.1145657253205
304,0.0,842.5566151073017,0.0,942.8240893392003
305,0.0,506.65272954767715,0.0,397.9665619899515
306,0.0,211.34405340662488,0.0,979.1331543956958
307,0.0,0.0,0.0,1797.8876568971073
308,0.0,327.3440534066249,0.0,2031.978542892106
309,0.0,435.3440534066249,0.0,2143.7030328937217
310,0.0,597.3440534066249,0.0,2160.124894497483
311,0.0,814.3440534066249,0.0,2408.634560027166
312,0.0,939.19220439333,0.0,3284.0786456155565
313,0.0,957.0055229729787,0.0,3965.9068857677876
314,0.0,1296.3440534066249,0.0,4364.823399077143
315,0.0,1341.1399704078376,0.0,4565.139669949605
316,0.0,1369.3440534066249,0.0,4512.783796672997
317,0.0,506.1467871125369,0.0,3651.0324563993904
318,0.0,1171.746207442604,0.0,4145.447608076608
319,0.0,1021.4075848686261,0.0,3406.2085399633115
320,0.0,0.0,0.0,2220.9587925741143
321,0.0,61.34705089847375,0.0,3679.4520182224323
322,0.0,0.0,0.0,4406.979329845065
323,0.0,919.5731082351667,0.0,5003.161691507479
324,0.0,1074.908678700118,0.0,4317.161912497503
325,0.0,1072.7642094202201,0.0,6188.1721666686135
326,0.0,1123.26577669757,0.0,6120.859092195465
327,0.0,317.55377533165847,0.0,4583.990071736844
328,0.0,872.6955258276321,0.0,4340.0072292552095
329,0.0,614.209404008021,0.0,2442.9059443995748
330,0.0,0.0,0.0,1722.5466614430325
331,0.0,0.0,0.0,1782.7934822616708
332,0.0,0.0,0.0,1584.5945618016076
333,0.0,0.0,0.0,2026.5291739212926
334,0.0,0.0,0.0,2164.174464869755
335,0.0,0.0,0.0,2206.055842448046
336,0.0,0.0,0.0,2086.52834461807
337,0.0,1067.0719906895338,0.0,3395.082008164579
338,0.0,1172.9353311623527,0.0,3304.2951806225274
339,0.0,1212.3440534066249,0.0,3206.189770949462
340,0.0,1217.3440534066249,0.0,3069.6330323385714
341,0.0,1191.3440534066249,0.0,2738.4255399532235
342,0.0,1124.3440534066249,0.0,1927.9098916917715
343,0.0,992.5167555631815,0.0,1053.5263368775004
344,0.0,405.96119787888165,0.0,249.16373062783532
345,0.0,18.305330000710455,0.0,1443.7016932860051
346,0.0,909.2833327041226,0.0,2916.245558311129
347,0.0,192.94820962508675,0.0,2953.5614989554538
348,0.0,0.0,0.0,5009.318278333694
349,0.0,1086.2659572043085,0.0,5781.138645993137
350,0.0,0.0,0.0,4515.206744312948
351,0.0,634.3816853338758,0.0,3997.4746003392715
352,0.0,891.4901204505804,0.0,4288.915418291578
353,0.0,0.0,0.0,1885.6316093151308
354,0.0,0.0,0.0,1628.1011569158254
355,0.0,0.0,0.0,1585.6296969838413
356,0.0,0.0,0.0,1848.5569395570355
357,0.0,0.0,0.0,1755.4113196984035
358,0.0,0.0,0.0,1895.8691509612217
359,0.0,0.0,0.0,2029.228763365455
360,0.0,0.0,0.0,2152.277931306313
361,0.0,0.0,0.0,2281.039979561905
362,0.0,0.0,0.0,2121.561698335612
363,0.0,0.0,0.0,1811.5766937895123
364,0.0,0.0,0.0,1812.486088241125
365,0.0,0.0,0.0,1033.9785494808548
366,0.0,0.0,0.0,395.8815134696815
367,0.0,0.0,0.0,328.30660592517506
368,0.0,0.0,0.0,0.0
369,0.0,0.0,0.0,0.0
370,0.0,0.0,0.0,0.0
371,9.094947017729282e-13,0.0,0.0,0.0
372,0.0,0.0,0.0,0.0
373,0.0,0.0,0.0,0.0
374,0.0,0.0,0.0,0.0
375,0.0,0.0,0.0,0.0
376,0.0,272.8882525570298,0.0,1326.3176371361797
377,0.0,0.0,0.0,516.9599615089019
378,0.0,826.5398343100314,0.0,1381.2603557336115
379,0.0,866.5398343100314,0.0,1598.5209746790815
380,0.0,22.080463134432648,0.0,1799.9608349938308
381,0.0,0.0,0.0,0.0
382,0.0,1371.6136723111358,0.0,2647.4219128190807
383,0.0,686.6355156650243,0.0,1658.7890248235763
384,0.0,0.0,0.0,2547.9457265633473
385,0.0,0.0,0.0,1153.269618140731
386,0.0,0.0,0.0,2559.3543224197465
387,0.0,272.2047079788681,0.0,2685.8778857252037
388,0.0,503.6456165789623,0.0,2543.563689127427
389,0.0,89.02644482233882,0.0,2176.8598478443573
390,0.0,0.0,0.0,244.65709470793809
391,0.0,0.0,0.0,0.0
392,0.0,0.0,0.0,0.0
393,5.684341886080802e-14,0.0,0.0,0.0
394,0.0,0.0,0.0,2.2737367544323206e-13
395,0.0,0.0,0.0,0.0
396,0.0,0.0,0.0,0.0
397,0.0,0.0,0.0,0.0
398,0.0,0.0,0.0,0.0
399,0.0,0.0,0.0,0.0
400,0.0,0.0,0.0,0.0
401,1.4210854715202004e-14,0.0,0.0,0.0
402,0.0,0.0,0.0,0.0
403,0.0,0.0,0.0,483.8525844403166
404,0.0,0.0,0.0,1498.6630040891023
405,0.0,0.0,0.0,727.4922230980228
406,0.0,0.0,0.0,769.3923576378465
407,0.0,589.8279193418548,0.0,1598.2019037424561
408,0.0,339.6246147918009,0.0,2696.3842472806327
409,0.0,1111.2334299082595,0.0,3626.5248455524015
410,0.0,1217.8533147781382,0.0,4208.20044766517
411,0.0,1520.17887172074,0.0,4842.95947497884
412,0.0,1526.3440534066249,0.0,5135.1083992509975
413,0.0,1459.3440534066249,0.0,4250.515848232344
414,0.0,1240.3440534066249,0.0,4108.029987571825
415,0.0,838.3440534066249,0.0,2156.9608349938308
416,0.0,628.3440534066249,0.0,2257.903725667663
417,0.0,768.8267570477237,0.0,3200.1928883005576
418,0.0,908.2554597676644,0.0,4660.400110384888
419,0.0,1013.534887756623,0.0,5767.238876903273
420,0.0,213.96561997848403,0.0,4671.7261725038115
421,0.0,259.23823476076177,0.0,6232.903725667663
422,0.0,1120.4082564407636,0.0,6234.903725667663
423,0.0,1092.5942805155064,0.0,4310.846581791201
424,0.0,956.0807194203571,0.0,3140.9307791184638
425,0.0,0.0,0.0,2143.903725667663
426,0.0,89.34405340662488,0.0,2000.903725667663
427,0.0,0.0,0.0,1987.903725667663
428,0.0,0.0,0.0,2015.5004503589116
429,0.0,0.0,0.0,2071.8204573336743
430,0.0,0.0,0.0,1785.8204227455399
431,0.0,0.0,0.0,1852.6577757718887
432,0.0,0.0,0.0,2043.689346410919
433,0.0,0.0,0.0,1934.5862509153694
434,0.0,0.0,0.0,1745.0209943261052
435,0.0,0.0,0.0,1302.822896549942
436,0.0,0.0,0.0,429.2973016715314
437,0.0,0.0,0.0,0.0
438,0.0,0.0,0.0,0.0
439,0.0,0.0,0.0,0.0
440,0.0,0.0,0.0,0.0
441,0.0,0.0,0.0,0.0
442,0.0,0.0,0.0,0.0
443,0.0,0.0,0.0,0.0
444,0.0,0.0,0.0,0.0
445,0.0,0.0,0.0,0.0
446,0.0,0.0,0.0,0.0
447,0.0,0.0,0.0,0.0
448,0.0,0.0,0.0,0.0
449,0.0,0.0,0.0,0.0
450,0.0,0.0,0.0,0.0
451,0.0,0.0,0.0,0.0
452,0.0,0.0,0.0,0.0
453,0.0,0.0,0.0,0.0
454,0.0,0.0,0.0,0.0
455,0.0,0.0,0.0,87.28775886213771
456,0.0,0.0,0.0,0.0
457,0.0,0.0,0.0,0.0
458,0.0,0.0,0.0,0.0
459,0.0,0.0,0.0,0.0
460,0.0,0.0,0.0,0.0
461,0.0,0.0,0.0,0.0
462,0.0,0.0,0.0,0.0
463,0.0,0.0,0.0,0.0
464,0.0,0.0,0.0,0.0
465,0.0,0.0,0.0,0.0
466,0.0,0.0,0.0,1017.2298068066411
467,0.0,56.79414780627485,0.0,3151.993233882089
468,0.0,179.99057296283536,0.0,3320.0729952369115
469,0.0,0.0,0.0,1658.7695486118578
470,0.0,0.0,0.0,1665.676341831669
471,0.0,0.0,0.0,3037.639660163596
472,0.0,0.0,0.0,2778.5827200168223
473,0.0,0.0,0.0,1954.0070576778426
474,0.0,0.0,0.0,1091.78566201987
475,0.0,0.0,0.0,1293.062871029053
476,0.0,0.0,0.0,1594.9909524552113
477,0.0,0.0,0.0,1537.2647410778782
478,0.0,0.0,0.0,1431.6320082060556
479,0.0,0.0,0.0,1387.8232107494323
480,0.0,0.0,0.0,1124.8558697960261
481,0.0,0.0,0.0,1332.3677766673309
482,0.0,0.0,0.0,336.1590784910295
483,0.0,0.0,0.0,0.0
484,0.0,0.0,0.0,0.0
485,0.0,0.0,0.0,0.0
486,0.0,0.0,0.0,0.0
487,0.0,0.0,0.0,0.0
488,0.0,0.0,0.0,0.0
489,2.842170943040401e-14,0.0,0.0,0.0
490,0.0,0.0,0.0,0.0
491,0.0,0.0,0.0,0.0
492,0.0,0.0,0.0,0.0
493,0.0,0.0,0.0,0.0
494,0.0,0.0,0.0,0.0
495,0.0,0.0,0.0,0.0
496,0.0,0.0,0.0,0.0
497,0.0,0.0,0.0,1.1368683772161603e-13
498,0.0,0.0,0.0,0.0
499,0.0,0.0,0.0,0.0
500,0.0,0.0,0.0,0.0
501,0.0,0.0,0.0,0.0
502,0.0,0.0,0.0,0.0
503,0.0,0.0,0.0,0.0
504,0.0,0.0,0.0,0.0
505,0.0,0.0,0.0,0.0
506,0.0,0.0,0.0,0.0
507,0.0,0.0,0.0,0.0
508,0.0,0.0,0.0,0.0
509,0.0,0.0,0.0,0.0
510,0.0,0.0,0.0,0.0
511,0.0,0.0,0.0,0.0
512,0.0,0.0,0.0,0.0
513,0.0,0.0,0.0,0.0
514,0.0,0.0,0.0,0.0
515,0.0,0.0,0.0,0.0
516,0.0,0.0,0.0,0.0
517,9.094947017729282e-13,0.0,0.0,0.0
518,0.0,0.0,0.0,0.0
519,0.0,0.0,0.0,0.0
520,0.0,0.0,0.0,0.0
521,0.0,0.0,0.0,0.0
522,0.0,0.0,0.0,0.0
523,0.0,0.0,0.0,412.3852728952097
524,0.0,0.0,0.0,703.8360167350929
525,0.0,0.0,0.0,521.8302140608239
526,0.0,0.0,0.0,839.788476135067
527,0.0,0.0,0.0,671.3242059322365
528,0.0,0.0,0.0,879.2760653821879
529,0.0,0.0,0.0,1271.950277012711
530,0.0,0.0,0.0,1659.1252286052004
531,0.0,0.0,0.0,1679.648320946214
532,0.0,0.0,0.0,4098.462015191726
533,0.0,0.0,0.0,2025.267553077284
534,0.0,0.0,0.0,1612.5221645934353
535,0.0,0.0,0.0,1163.1508954363862
536,0.0,0.0,0.0,1906.9489997439505
537,0.0,0.0,0.0,1931.2613706322009
538,0.0,0.0,0.0,1678.0026406312409
539,0.0,0.0,0.0,1341.3618704756773
540,0.0,0.0,0.0,77.60192878603357
541,0.0,0.0,0.0,0.0
542,0.0,0.0,0.0,246.55753786225614
543,0.0,0.0,0.0,590.8947227469444
544,0.0,0.0,0.0,968.919347002703
545,2.842170943040401e-14,0.0,0.0,1410.7564115479727
546,0.0,0.0,0.0,1607.6259907712165
547,0.0,0.0,0.0,1258.705574017279
548,0.0,0.0,0.0,1617.22273638127
549,0.0,0.0,0.0,1467.402599324707
550,0.0,0.0,0.0,2058.3945237438456
551,0.0,0.0,0.0,2397.6620878130743
552,0.0,0.0,0.0,3734.9539877966427
553,0.0,889.5587395168623,0.0,3734.071404830961
554,0.0,272.17440182602695,0.0,1935.7105142585533
555,0.0,355.39014108379706,0.0,2552.569797848471
556,0.0,0.0,0.0,2444.8858104905485
557,0.0,0.0,0.0,1123.7301632361095
558,0.0,0.0,0.0,1311.8813554502358
559,0.0,0.0,0.0,1908.7832905156502
560,0.0,0.0,0.0,1753.0961249336797
561,0.0,0.0,0.0,643.0099148398976
562,0.0,0.0,0.0,285.301654726014
563,0.0,0.0,0.0,1943.5486263397834
564,0.0,0.0,0.0,869.815087771311
565,0.0,0.0,0.0,1178.3758691941775
566,0.0,0.0,0.0,0.0
567,0.0,0.0,0.0,735.4099066141707
568,0.0,0.0,0.0,321.37242214231173
569,0.0,0.0,0.0,452.6692584374996
570,0.0,0.0,0.0,393.35396488814877
571,0.0,0.0,0.0,1124.660658652354
572,0.0,0.0,0.0,1589.2455508178518
573,0.0,0.0,0.0,1739.5050662089498
574,0.0,0.0,0.0,814.4205066561753
575,0.0,0.0,0.0,625.6053748232489
576,0.0,76.03041026186474,0.0,3268.1523158134337
577,0.0,375.9886401864842,0.0,3357.8498852768803
578,0.0,0.0,0.0,1138.0524871700754
579,0.0,0.0,0.0,3018.5123244428214
580,0.0,176.8923162422143,0.0,3747.4376046151615
581,0.0,144.84113823570078,0.0,2704.2468488634854
582,0.0,0.0,0.0,2943.3864401172505
583,0.0,0.0,0.0,1986.7077459286666
584,0.0,0.0,0.0,1474.2372181775527
585,0.0,0.0,0.0,2141.7779267498026
586,0.0,0.0,0.0,1502.8418399292368
587,0.0,16.80277435060816,0.0,4667.10538923849
588,0.0,0.0,0.0,2564.4892921638157
589,0.0,0.0,0.0,5350.346408917036
590,0.0,0.0,0.0,2910.051686792416
591,0.0,0.0,0.0,2582.7174469403635
592,0.0,0.0,0.0,1593.6110528751942
593,0.0,0.0,0.0,1359.9965365915568
594,0.0,0.0,0.0,1429.6640581200663
595,0.0,0.0,0.0,1172.1402084831834
596,0.0,0.0,0.0,1378.709143104329
597,0.0,0.0,0.0,1470.7702541862818
598,0.0,0.0,0.0,1135.3294817158849
599,0.0,0.0,0.0,0.0
600,0.0,0.0,0.0,1010.3671047768166
601,0.0,0.0,0.0,223.7356980674076
602,0.0,0.0,0.0,0.0
603,0.0,0.0,0.0,27.125050584620112
604,0.0,0.0,0.0,0.0
605,0.0,0.0,0.0,0.0
606,0.0,0.0,0.0,0.0
607,0.0,0.0,0.0,0.0
608,0.0,0.0,0.0,0.0
609,0.0,0.0,0.0,0.0
610,0.0,0.0,0.0,0.0
611,0.0,0.0,0.0,0.0
612,0.0,0.0,0.0,0.0
613,0.0,0.0,0.0,0.0
614,0.0,0.0,0.0,0.0
615,0.0,0.0,0.0,0.0
616,0.0,0.0,0.0,0.0
617,0.0,0.0,0.0,0.0
618,0.0,0.0,0.0,0.0
619,0.0,0.0,0.0,0.0
620,0.0,0.0,0.0,0.0
621,0.0,0.0,0.0,0.0
622,0.0,0.0,0.0,0.0
623,0.0,0.0,0.0,0.0
624,0.0,0.0,0.0,476.9090458755227
625,0.0,0.0,0.0,915.7292887727572
626,0.0,0.0,0.0,1007.7715853103673
627,0.0,0.0,0.0,1163.1647856403943
628,0.0,0.0,0.0,1119.159324997766
629,0.0,0.0,0.0,795.4587423901776
630,0.0,0.0,0.0,419.0601353406728
631,0.0,0.0,0.0,230.88500403621947
632,0.0,0.0,0.0,799.5714374725167
633,0.0,0.0,0.0,1729.9352695660282
634,0.0,0.0,0.0,1814.8020037820652
635,0.0,0.0,0.0,2058.603406865339
636,0.0,0.0,0.0,2061.54942422114
637,0.0,0.0,0.0,1743.9569958009424
638,1.1368683772161603e-13,0.0,0.0,1076.9575966432958
639,1.1368683772161603e-13,0.0,0.0,1198.4988467807689
640,0.0,0.0,0.0,1447.2569892024185
641,0.0,0.0,0.0,748.9905441959017
642,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,0.0
645,0.0,633.2781442322266,0.0,0.0
646,0.0,0.0,0.0,0.0
647,0.0,998.3440534066249,0.0,576.6947091634756
648,0.0,1208.3440534066249,0.0,2780.9169592374665
