time,MA_battery_discharge_edge,MA_battery_charge_edge,CT_battery_discharge_edge,CT_battery_charge_edge,ME_battery_discharge_edge,ME_battery_charge_edge,MA_natural_gas_combined_cycle_elec_edge,MA_natural_gas_combined_cycle_fuel_edge,MA_natural_gas_combined_cycle_co2_edge,CT_natural_gas_combined_cycle_elec_edge,CT_natural_gas_combined_cycle_fuel_edge,CT_natural_gas_combined_cycle_co2_edge,ME_natural_gas_combined_cycle_elec_edge,ME_natural_gas_combined_cycle_fuel_edge,ME_natural_gas_combined_cycle_co2_edge,MA_to_CT_transmission_edge,MA_to_ME_transmission_edge,MA_solar_pv_edge,CT_onshore_wind_edge,CT_solar_pv_edge,ME_onshore_wind_edge
1,451.2975375838777,-0.0,0.0,-0.0,0.0,-200.94289067383215,0.0,-0.0,0.0,359.36781775261943,-749.8806134109552,135.7645616388724,0.0,-0.0,0.0,-3520.642300703889,-4000.0,0.0,5403.274482951269,0.0,5270.942890673832
2,0.0,-75.31075820751494,0.0,-525.5724287323595,0.0,-0.0,0.0,-0.0,0.0,359.36781775261943,-749.8806134109552,135.7645616388724,0.0,-0.0,0.0,-3622.5040910842304,-4000.0,0.0,5908.70870206397,0.0,5012.0
3,0.0,-1511.786570603064,0.0,-155.58521053527633,0.0,-0.0,0.0,-0.0,0.0,359.36781775261943,-749.8806134109552,135.7645616388724,0.0,-0.0,0.0,-4755.927628786708,-4000.0,0.0,6581.145021569365,0.0,4969.0
4,0.0,-1431.788488223194,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,359.36781775261943,-749.8806134109552,135.7645616388724,0.0,-0.0,0.0,-4512.939372532466,-4000.0,0.0,6137.571554779847,0.0,4947.0
5,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1395.6561029309041,-3238.15267187279,586.2618264217285,0.0,-0.0,0.0,-3038.0005272948038,-4000.0,0.0,3619.3444243638996,0.0,4944.0
6,0.0,-0.0,0.0,-0.0,0.0,-109.39801987535665,0.0,-0.0,0.0,2855.803180118003,-6683.93242433636,1210.1141693558743,0.0,-0.0,0.0,-3162.5330036500372,-4000.0,0.0,2318.729823532034,0.0,5069.398019875357
7,0.0,-0.0,0.0,-0.0,0.0,-200.94289067383215,0.0,-0.0,0.0,2733.2949696397036,-5703.473731410829,1032.6038533542687,0.0,-0.0,0.0,-3427.797302878259,-4000.0,0.0,2781.5023332385554,0.0,5196.942890673832
8,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,2293.151513642934,-4785.041338561234,866.3232895149258,0.0,-0.0,0.0,-3728.440014560212,-3938.8552183396423,0.0,3589.2885009172783,0.0,4967.855218339642
9,0.0,-0.0,0.0,-0.0,0.0,-0.0,38.135147191102874,-130.8019730266503,23.68146637194202,2745.7057291930796,-5729.370841633392,1037.2924794558119,0.0,-0.0,0.0,-3763.543300370026,-2952.2811790191977,1296.3776064098918,3122.237966995969,164.5996041809766,4035.2811790191977
10,1389.8356333773625,-0.0,839.3971252559804,-0.0,0.0,-0.0,1508.668244548162,-4584.173795919148,829.9565754186177,4086.8885952646624,-9249.562592482132,1674.6169833723336,0.0,-0.0,0.0,-2891.2969856283885,540.3930023698842,3126.171968239705,0.1441012296117807,346.8671638781339,607.227799018564
11,796.7159238401737,-0.0,0.0,-0.0,200.94289067383215,-0.0,2297.7079646204047,-5003.300566819463,905.8387375984969,4086.8885952646624,-8527.971552725281,1543.97419911697,0.0,-0.0,0.0,-2112.8072772001506,791.8645142875903,4188.6332105925,0.43135565443000146,474.4873262810579,191.75577904711508
12,150.81232809001813,-0.0,318.66902899749005,-0.0,200.94289067383218,-0.0,2297.7079646204047,-5003.300566819463,905.8387375984969,4086.8885952646624,-8527.971552725281,1543.97419911697,0.0,-0.0,0.0,-2471.456958773251,948.5287166669484,4724.964811670454,5.423136012310726,534.4761984987878,50.17063093169797
13,108.13381422079055,-0.0,0.0,-0.0,0.0,-0.0,2297.7079646204047,-5003.300566819463,905.8387375984969,4086.8885952646624,-8527.971552725281,1543.97419911697,0.0,-0.0,0.0,-2929.50010001798,1116.1323894030918,4523.840461266222,822.9109758567114,506.700528896606,92.80390580998089
14,0.0,-0.0,0.0,-0.0,0.0,-0.0,1075.3273274423495,-2341.544665271509,423.93252919609665,3036.2550776081016,-6335.65029363928,1147.0583042553474,0.0,-0.0,0.0,-4315.883313297991,1051.2201146440907,4343.120030468215,3233.722821839185,509.9054138507039,145.44040465244674
15,0.0,-0.0,0.0,-0.0,0.0,-0.0,1075.3273274423495,-2341.544665271509,423.93252919609665,3713.1432249742147,-7748.0897890058795,1402.7779821619786,0.0,-0.0,0.0,-4790.732548771372,916.1362232870011,3653.030320929054,3096.0236875273577,421.5656362698003,266.8693778766394
16,0.0,-0.0,0.0,-0.0,0.0,-0.0,1183.4284155786759,-2576.9367359238104,466.54984815839174,4086.8885952646624,-8527.971552725281,1543.97419911697,0.0,-0.0,0.0,-5561.8475580259055,495.5962775729523,2412.7634934362854,3652.1062086495563,276.85275411168755,685.144095840236
17,1511.786570603064,-0.0,839.3971252559804,-0.0,200.94289067383215,-0.0,2297.7079646204047,-5003.300566819463,905.8387375984969,4086.8885952646624,-8527.971552725281,1543.97419911697,0.0,-0.0,0.0,-4781.022925389859,-440.13463893869016,467.8327281141936,2459.972663049304,87.76454181991164,1525.191748264858
18,173.40438681239775,-0.0,0.0,-409.18395998522783,0.0,-0.0,1937.5493718224611,-4219.048730103325,763.8513266399254,1471.2798942952784,-3070.069758981101,555.8307116821092,0.0,-0.0,0.0,-5900.0,-2332.4931430267375,0.0,7757.90406568995,0.0,3726.4931430267375
19,0.0,-0.0,0.0,-178.4330315088171,0.0,-0.0,467.01627446540203,-1016.9363673388685,184.11453457688734,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-3948.185191516325,0.0,8981.433031508817,0.0,5334.185191516325
20,0.0,-0.0,332.5642009613137,-0.0,0.0,-0.0,105.21982630000008,-229.11807099663685,41.48142239724157,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,8382.435799038687,0.0,5343.0
21,0.0,-0.0,164.79482063924593,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5637.995643394321,-4000.0,0.0,8183.200822755075,0.0,5294.0
22,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-3217.8475211500113,0.0,8465.0,0.0,4442.847521150012
23,0.0,-153.2057916212863,0.0,-839.3971252559804,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-2732.514654873426,0.0,9124.39712525598,0.0,3871.514654873426
24,0.0,-1102.4088860802149,0.0,-0.0,0.0,-109.39801987535662,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-4889.189847404428,-4000.0,0.0,7073.189847404428,0.0,5151.398019875357
25,1062.7522632065507,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-2092.6144977060567,-4000.0,0.0,4105.614497706057,0.0,4961.0
26,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-2864.1040646589217,-3937.5287201354563,0.0,4774.104064658922,0.0,4849.528720135457
27,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-701.3894390219532,0.0,7761.0,0.0,1589.3894390219532
28,0.0,-274.3506819997998,0.0,-422.905030736817,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-941.4583996432531,0.0,8171.905030736817,0.0,1824.458399643253
29,0.0,-1511.786570603064,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,463.53777419816265,-1771.0917847982432,320.6530419443816,0.0,-0.0,0.0,-4599.597350870457,-3658.6986178524335,0.0,6026.0595766722945,0.0,4560.698617852433
30,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,463.53777419816265,-967.2485216640782,175.11863780855612,0.0,-0.0,0.0,-4962.956796151306,-2119.7783403962358,0.0,6492.419021953143,0.0,3070.7783403962358
31,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,493.70887192703725,-1030.2055260327463,186.51689234047402,0.0,-0.0,0.0,-5414.150413169564,-2219.0888724876586,0.0,7068.441541242527,0.0,3244.0888724876586
32,1511.786570603064,-0.0,839.3971252559804,-0.0,0.0,-0.0,0.0,-0.0,0.0,1371.4135331306588,-2861.6820167576284,518.1024787235389,0.0,-0.0,0.0,-2566.4106485125963,-4000.0,0.0,2630.599990125957,0.0,5086.0
33,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,493.70887192703725,-1030.2055260327463,186.51689234047402,0.0,-0.0,0.0,-4405.7751782047035,-3055.5567547414917,1165.9382632129436,6210.351198563099,132.71510771456676,4216.556754741492
34,0.0,-0.0,0.0,-0.0,0.0,-200.94289067383215,0.0,-0.0,0.0,463.53777419816265,-967.2485216640782,175.11863780855612,0.0,-0.0,0.0,-5900.0,-768.9822836601155,2490.7356147886508,7677.143647357751,350.3185784440855,2205.925174333948
35,0.0,-1300.5670597916164,0.0,-410.58176547708354,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-1373.5888791186558,3608.5789246440604,8550.175502955084,468.4062625220003,2665.5888791186558
36,0.0,-1511.786570603064,0.0,-839.3971252559804,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-1238.5999246883612,4120.13433762874,8961.728810577453,532.6683146785274,2554.599924688361
37,0.0,-355.52387278471724,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,0.0,4163.128311084717,8132.137343585279,518.8626564147211,1313.0
38,0.0,-200.63915984679852,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,0.0,3945.2435981467984,8189.507109827807,444.492890172193,1305.0
39,0.0,-1511.786570603064,0.0,-839.3971252559804,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-1854.6589056169103,3408.183285654336,9112.92807528991,351.4690499660694,3155.6589056169105
40,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-1563.5588379522808,2326.775546524331,8386.435420157923,279.5645798420781,2884.5588379522806
41,0.0,-0.0,334.95058377161234,-0.0,0.0,-0.0,210.21088710711092,-721.014623268781,130.53842506748114,0.0,-0.0,0.0,0.0,-0.0,0.0,-5804.9416174805065,-4000.0,730.8975487516141,8389.07935870168,106.91167500721446,5444.0
42,1182.3006954469142,-0.0,0.0,-0.0,0.0,-0.0,583.9191308530859,-1350.4774339109522,244.50155603320084,2573.058939839375,-7920.737562907427,1434.0355569311844,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,6615.941060160625,0.0,5570.0
43,1081.3006954469138,-0.0,0.0,-0.0,0.0,-0.0,583.9191308530859,-1271.4944472312982,230.20182568717098,4115.665809915731,-8588.01998864187,1554.8458624637965,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,5044.334190084269,0.0,5556.0
44,1511.786570603064,-0.0,839.3971252559804,-0.0,0.0,-200.94289067383215,583.9191308530859,-1271.4944472312982,230.20182568717098,5827.732865859225,-13024.789039040075,2358.115068851615,0.0,-0.0,0.0,-5184.7119061529265,-4000.0,0.0,1698.581915037721,0.0,5719.942890673832
45,355.30069544691423,-0.0,0.0,-0.0,0.0,-0.0,583.9191308530859,-1271.4944472312982,230.20182568717098,4585.117155582625,-9567.608158937128,1732.1985718795243,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,4366.882844417375,0.0,5457.0
46,0.0,-0.0,0.0,-0.0,0.0,-0.0,273.2741532392442,-595.0594013042476,107.73445442159603,3246.0969146608695,-6773.520124255921,1226.3338643183688,0.0,-0.0,0.0,-5856.409252426408,-4000.0,0.0,5460.312337765539,0.0,5360.0
47,0.0,-0.0,0.0,-0.0,0.0,-0.0,63.063266132133286,-137.32140030098023,24.861797174214473,2790.826259557676,-5823.52231907738,1054.3384382847678,0.0,-0.0,0.0,-5179.287590735582,-4000.0,0.0,4987.461331177906,0.0,5241.0
48,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1398.59018499373,-2918.3906126941856,528.3694699362633,0.0,-0.0,0.0,-4437.219082765806,-4000.0,0.0,5410.628897772076,0.0,5132.0
49,0.0,-213.15979722686458,0.0,-0.0,0.0,-200.94289067383215,0.0,-0.0,0.0,498.37541691868415,-1039.9430468901505,188.27985330654232,0.0,-0.0,0.0,-4118.456236363183,-4000.0,0.0,5841.080819444499,0.0,5260.942890673832
50,0.0,-1215.3714676747938,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,498.37541691868415,-1039.9430468901505,188.27985330654232,0.0,-0.0,0.0,-4866.877861335294,-4000.0,0.0,6513.50244441661,0.0,5024.0
51,280.8842236291443,-0.0,0.0,-0.0,200.94289067383215,-0.0,0.0,-0.0,0.0,498.37541691868415,-1039.9430468901505,188.27985330654232,0.0,-0.0,0.0,-3632.5117297377737,-3587.8196013891256,0.0,5243.13631281909,0.0,4393.8767107152935
52,0.0,-142.08911663724115,0.0,-0.0,200.94289067383215,-0.0,0.0,-0.0,0.0,498.37541691868415,-1039.9430468901505,188.27985330654232,0.0,-0.0,0.0,-4810.917158663881,-2847.335414951519,0.0,6426.541741745197,0.0,3655.392524277687
53,0.0,-1511.786570603064,0.0,-53.45466080512415,55.16589810352616,-0.0,0.0,-0.0,0.0,498.37541691868415,-1039.9430468901505,188.27985330654232,0.0,-0.0,0.0,-5900.0,-3418.5792422883756,0.0,7644.07924388644,0.0,4408.413344184849
54,0.0,-711.9417206087113,0.0,-0.0,145.77699257030602,-0.0,0.0,-0.0,0.0,498.37541691868415,-1039.9430468901505,188.27985330654232,0.0,-0.0,0.0,-5682.14300945804,-3625.9868271607847,0.0,7597.767592539356,0.0,4632.209834590479
55,1071.4501164774933,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,748.9247828038524,-1562.7558946143993,282.9341967060755,0.0,-0.0,0.0,-4915.656539647392,-4000.0,0.0,6978.731756843539,0.0,5343.0
56,1511.786570603064,-0.0,839.3971252559804,-0.0,0.0,-0.0,0.0,-0.0,0.0,1474.4834820079413,-3076.754576598079,557.0409861140306,0.0,-0.0,0.0,-5260.564466246558,-4000.0,0.0,5981.683858982637,0.0,5449.0
57,347.4158059064698,-0.0,28.962470131334758,-0.0,0.0,-0.0,0.0,-0.0,0.0,943.6694284850824,-1969.1229290227704,356.50623111297955,0.0,-0.0,0.0,-4989.050618844916,-4000.0,1564.5434069488688,6933.365475925117,156.05324430338223,5467.0
58,0.0,-1511.786570603064,0.0,-770.3061112803898,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-3409.213400205787,3177.1817672552716,9410.536118270353,353.76999301003707,4886.2134002057865
59,0.0,-351.69206046804464,0.0,-0.0,0.0,-109.39801987535662,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-1264.087729846713,4217.052955758316,8553.018501717008,468.9814982829922,2863.4857497220696
60,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-527.5160177110138,4605.456139691128,8488.414974636984,538.5850253630158,2020.5160177110138
61,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-384.2388753764126,4700.917334991687,8470.909146638918,544.0908533610815,1871.2388753764126
62,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-550.3083648539462,4523.111749851713,8474.469388069097,536.5306119309018,2034.3083648539462
63,0.0,-1511.786570603064,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-2573.135392770331,4010.8276254525263,8527.046264822178,470.9537351778218,4052.135392770331
64,0.0,-1505.0380319550877,0.0,-775.1928194438149,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,2755.2578582550877,9477.05025007043,339.14256937338513,5499.0
65,0.0,-0.0,176.3137219734688,-0.0,0.0,-0.0,1110.1564770094087,-3434.1193502002184,621.7412476831084,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,999.0633492905912,8967.931751210663,141.7545268158685,5616.0
66,1224.4221642359519,-0.0,188.9612568456414,-0.0,0.0,-0.0,1822.7976620640484,-4020.8597501769577,727.9695615960641,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,9365.038743154359,0.0,5745.0
67,1249.4221642359516,-0.0,80.65594659337512,-0.0,0.0,-0.0,1822.7976620640484,-3969.174810824545,718.6120945419498,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,9480.344053406625,0.0,5748.0
68,1033.4221642359516,-0.0,417.3410025157282,-0.0,0.0,-0.0,1822.7976620640484,-3969.174810824545,718.6120945419498,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,9082.658997484272,0.0,5719.0
69,623.4221642359516,-0.0,0.0,-0.0,0.0,-200.94289067383215,1822.7976620640484,-3969.174810824545,718.6120945419498,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,9383.0,0.0,5863.942890673832
70,0.0,-0.0,0.0,-0.0,0.0,-0.0,1727.2198263,-3761.0523482588364,680.9318899972416,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,9177.0,0.0,5565.0
71,0.0,-0.0,0.0,-0.0,0.0,-0.0,766.2198263000001,-1668.4575021127368,302.0712861972416,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,8903.0,0.0,5434.0
72,0.0,-169.21720560487682,0.0,-0.0,0.0,-0.0,94.4370319048769,-205.63834157073902,37.23045882264467,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,8663.0,0.0,5319.0
73,0.0,-692.2172056048768,0.0,-0.0,0.0,-0.0,94.4370319048769,-205.63834157073902,37.23045882264467,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,8514.0,0.0,5247.0
74,0.0,-967.2172056048768,0.0,-839.3971252559804,0.0,-0.0,94.4370319048769,-205.63834157073902,37.23045882264467,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,9274.39712525598,0.0,5210.0
75,0.0,-1107.2172056048767,0.0,-460.2970553012001,0.0,-0.0,94.4370319048769,-205.63834157073902,37.23045882264467,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,8855.2970553012,0.0,5191.0
76,0.0,-1091.2172056048769,0.0,-411.32172338789314,0.0,-0.0,94.4370319048769,-205.63834157073902,37.23045882264467,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,8810.321723387893,0.0,5193.0
77,0.0,-853.2172056048768,0.0,-123.37080738845361,0.0,-0.0,94.4370319048769,-205.63834157073902,37.23045882264467,0.0,-0.0,0.0,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,8591.370807388454,0.0,5226.0
78,0.0,-0.0,0.0,-0.0,0.0,-0.0,464.5692370339376,-1232.315642900893,223.10857230746586,520.9668029559944,-1564.2096568702384,283.19739779683766,0.0,-0.0,0.0,-5413.665840370126,-4000.0,0.0,7672.699037414131,0.0,5327.0
79,44.74972342795118,-0.0,0.0,-0.0,0.0,-200.94289067383215,1290.4701028720488,-3227.436345451003,584.3216544356638,2886.426036860824,-8386.48256316129,1518.3578672618148,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,6179.573963139176,0.0,5711.942890673832
80,780.7497234279512,-0.0,0.0,-0.0,0.0,-0.0,1290.4701028720488,-2810.0219421182896,508.7495133818444,4717.760421050147,-9844.390353557817,1782.3094997393562,0.0,-0.0,0.0,-5900.0,-4000.0,0.0,4558.239578949853,0.0,5611.0
81,0.0,-0.0,214.1724609062153,-0.0,0.0,-0.0,868.1804424866618,-1890.4785842585109,342.2678112880831,4846.267101434303,-10112.540876652825,1830.8576787029813,0.0,-0.0,0.0,-5452.253598747265,-4000.0,1659.2758908349206,3590.696948231573,181.11708817517348,5614.0
82,0.0,-0.0,0.0,-0.0,0.0,-0.0,603.9400081441188,-1315.0902689113595,238.09477226270317,3415.8716551069715,-7127.783305927482,1290.4725881422285,0.0,-0.0,0.0,-4046.816050425987,-4000.0,3280.65878811542,3637.4914524619853,364.45294285703005,5609.0
83,0.0,-0.0,0.0,-0.0,0.0,-200.94289067383215,603.9400081441188,-1315.0902689113595,238.09477226270317,1638.0382802847944,-3418.038816308655,618.8298954016077,0.0,-0.0,0.0,-2881.343511331422,-4000.0,4405.789212115911,4142.747384224417,463.5578468222112,5805.942890673832
84,0.0,-0.0,690.5202007255393,-0.0,0.0,-0.0,1290.4701028720488,-2810.0219421182896,508.7495133818444,7069.578015779141,-16885.706721447874,3057.1274013502057,0.0,-0.0,0.0,-5240.665277616482,-250.6014589980657,4948.679215924438,259.24467246967845,551.3223886421229,1840.6014589980657
85,0.0,-0.0,0.0,-0.0,0.0,-0.0,603.9400081441188,-1315.0902689113595,238.09477226270317,8085.06892376634,-16870.838579645082,3054.4355505166995,0.0,-0.0,0.0,-5338.452774811165,-728.8557696959856,4902.770396810428,1.1680637104761769,535.2157873343488,2295.8557696959856
86,0.0,-0.0,88.41169997430967,-0.0,123.13481229194417,-0.0,927.3260464911516,-2019.2692045623542,365.58512579927634,8486.780836709917,-17709.077177570904,3206.1971693142973,0.0,-0.0,0.0,-5815.734039796498,0.0,4723.507388841438,0.5100425100732764,495.03146060219825,1430.8651877080558
87,0.0,-0.0,0.0,-0.0,54.614095781819806,-0.0,2575.905684697643,-6362.529086547716,1151.9246622746552,8486.780836709917,-17709.077177570904,3206.1971693142973,0.0,-0.0,0.0,-5639.298581869005,687.404246026552,3847.5962686027146,0.6294948451461999,380.88825031394236,812.4917960701845
88,0.0,-0.0,0.0,-0.0,200.94289067383215,-0.0,4384.501079831644,-10607.424217314334,1920.4554341399123,8486.780836709917,-17709.077177570904,3206.1971693142973,0.0,-0.0,0.0,-5494.9495900070915,824.9129745614365,2436.082258700544,19.53031457926219,250.63843871791244,547.3568481550767
89,1511.786570603064,-0.0,839.3971252559804,-0.0,200.94289067383215,-0.0,5908.661416143997,-13759.59148681222,2491.149755212128,8486.780836709917,-17709.077177570904,3206.1971693142973,0.0,-0.0,0.0,-5900.0,1230.8827445093264,204.03919606226515,0.4778093402916939,64.34422869381162,258.3659459523679
90,1134.9430221560028,-0.0,164.96179264740624,-0.0,23.19398260006824,-0.0,5908.661416143997,-12866.216885582979,2329.4058603226613,8486.780836709917,-17709.077177570904,3206.1971693142973,0.0,-0.0,0.0,-5900.0,0.0,0.0,924.2573706426768,0.0,1731.8060173999318
91,658.4596173288371,-0.0,0.0,-0.0,0.0,-0.0,5908.661416143997,-12866.216885582979,2329.4058603226613,6785.694771859359,-14159.478691673465,2563.548627915386,0.0,-0.0,0.0,-5900.0,-385.0511410403483,0.0,2761.305228140641,0.0,2126.0511410403483
92,0.0,-0.0,0.0,-0.0,0.0,-0.0,5528.737425523307,-12038.925538340405,2179.6262219411215,7467.186997289865,-15581.525360283093,2821.0076675825458,0.0,-0.0,0.0,-5900.0,-1140.2778593620828,0.0,1994.8130027101352,0.0,2841.277859362083
93,0.0,-0.0,0.0,-0.0,0.0,-0.0,5194.953018049732,-11312.103966224762,2048.0364590332506,7208.38683988033,-15041.495866260046,2723.236280755238,0.0,-0.0,0.0,-5900.0,-994.1911000187984,0.0,2117.6131601196703,0.0,2629.1911000187984
94,0.0,-0.0,0.0,-0.0,0.0,-0.0,3355.7830701305834,-7307.278207429339,1322.9698232793867,5220.447960008787,-10893.331358975938,1972.2184175574318,0.0,-0.0,0.0,-5900.0,-2064.3946650642047,0.0,3880.5520399912125,0.0,3592.3946650642047
95,0.0,-295.6911432300248,0.0,-0.0,0.0,-0.0,2163.034683622097,-4710.047066579458,852.7457089255042,1776.3301231145426,-3706.6077053634044,671.0747834870984,0.0,-0.0,0.0,-5360.673933485582,-3099.874566201289,0.0,6498.34381037104,0.0,4490.874566201289
96,0.0,-266.67228530691114,0.0,-839.3971252559804,0.0,-109.39801987535662,2163.034683622097,-4710.047066579458,852.7457089255042,1776.3301231145426,-3706.6077053634044,671.0747834870984,0.0,-0.0,0.0,-3600.0701405518403,-3894.4094652566787,0.0,5311.137142693278,0.0,5267.807485132035
97,100.96583005395362,-0.0,0.0,-0.0,0.0,-0.0,2163.034683622097,-4710.047066579458,852.7457089255042,1776.3301231145426,-3706.6077053634044,671.0747834870984,0.0,-0.0,0.0,-3229.0382835733767,-3287.3054192879417,0.0,3930.7081604588343,0.0,4469.305419287942
98,0.0,-1017.9762256688958,0.0,-0.0,0.0,-0.0,2163.034683622097,-4710.047066579458,852.7457089255042,1776.3301231145426,-3706.6077053634044,671.0747834870984,0.0,-0.0,0.0,-4062.0234498924083,-3265.0759946613916,0.0,4672.693326777866,0.0,4405.075994661392
99,0.0,-1232.2384118186028,0.0,-0.0,0.0,-200.94289067383215,2163.034683622097,-4710.047066579458,852.7457089255042,1776.3301231145426,-3706.6077053634044,671.0747834870984,0.0,-0.0,0.0,-4591.7006775769905,-2786.7786927609486,0.0,5156.370554462448,0.0,4104.721583434781
100,0.0,-1319.4789349597224,0.0,-839.3971252559804,0.0,-200.94289067383215,2163.034683622097,-4710.047066579458,852.7457089255042,1776.3301231145426,-3706.6077053634044,671.0747834870984,0.0,-0.0,0.0,-4141.349485749036,-3298.8934851466192,0.0,5537.416487890474,0.0,4613.836375820451
101,0.0,-867.5347842211356,0.0,-681.1576392676359,0.0,-200.94289067383215,2163.034683622097,-4710.047066579458,852.7457089255042,1776.3301231145426,-3706.6077053634044,671.0747834870984,0.0,-0.0,0.0,-4157.130759386908,-3036.19931145365,0.0,5454.9582755400015,0.0,4379.142202127482
102,0.0,-0.0,0.0,-0.0,0.0,-0.0,2163.034683622097,-4710.047066579458,852.7457089255042,4705.64898327099,-9819.117827910086,1777.7339535727945,0.0,-0.0,0.0,-4224.504044217177,-2784.16692102295,0.0,2107.8550609461868,0.0,4020.16692102295
103,36.03586605206422,-0.0,318.66902899749016,-0.0,44.58077772632994,-0.0,4970.55527234691,-11027.853552909983,1996.5734233590636,5255.414565427641,-10966.29498628226,1985.4283535121253,0.0,-0.0,0.0,-3213.988979315708,-2233.874943134056,0.0,601.9053848905772,0.0,3603.2941654077263
104,1511.786570603064,-0.0,839.3971252559804,-0.0,200.94289067383215,-0.0,4970.55527234691,-10823.473824555116,1959.5708342379019,5255.414565427641,-10966.29498628226,1985.4283535121253,0.0,-0.0,0.0,-3243.9882404788236,-1478.6510893652203,0.0,330.17654979520245,0.0,2795.708198691388
