time,MA_battery_storage,CT_battery_storage,ME_battery_storage
2106,4467.404435475772,2171.155738597229,218.41618551503493
2107,4191.090116675984,1880.8234952848522,0.0
2108,4191.090116675984,1613.1918363928414,0.0
2109,4489.87897493892,2171.155738597229,0.0
2110,2846.632702544285,1258.7675589711635,100.6461782853281
2111,1203.3864301496503,1152.780922781091,100.6461782853281
2112,1203.3864301496503,1152.780922781091,100.6461782853281
2113,2264.193522293485,1152.780922781091,100.6461782853281
2114,2432.5521746472195,1152.780922781091,100.6461782853281
2115,2432.5521746472195,1152.780922781091,100.6461782853281
2116,2219.285998421425,288.49374842278667,100.6461782853281
2117,3610.129643376244,1060.7391036582887,100.6461782853281
2118,3286.4925447892697,1060.7391036582887,100.6461782853281
2119,1643.2462723946348,593.1474684619268,100.6461782853281
2120,0.0,0.0,100.6461782853281
2121,449.726312198098,772.2453552355021,100.6461782853281
2122,985.8826243243276,1544.4907104710041,100.6461782853281
2123,2161.4044713363787,1544.4907104710041,100.6461782853281
2124,3552.2481162911977,1544.4907104710041,100.6461782853281
2125,4376.75216614927,2171.155738597229,285.5136377052537
2126,4489.87897493892,2171.155738597229,470.3810971251793
2127,4489.87897493892,2171.155738597229,470.3810971251793
2128,4489.87897493892,2171.155738597229,470.3810971251793
2129,4489.87897493892,2171.155738597229,470.3810971251793
2130,4489.87897493892,2171.155738597229,655.2485565451049
2131,4243.934231862641,2109.1651660633706,655.2485565451049
2132,4022.605107876619,1613.706721532409,655.2485565451049
2133,4093.762307927888,1613.706721532409,655.2485565451049
2134,4093.762307927888,1613.706721532409,655.2485565451049
2135,4093.762307927888,1613.706721532409,655.2485565451049
2136,4093.762307927888,1613.706721532409,655.2485565451049
2137,4093.762307927888,1613.706721532409,655.2485565451049
2138,4093.762307927888,1613.706721532409,655.2485565451049
2139,4108.829264718037,1613.706721532409,655.2485565451049
2140,4108.829264718037,1613.706721532409,655.2485565451049
2141,4108.829264718037,1613.706721532409,655.2485565451049
2142,4108.829264718037,1613.706721532409,655.2485565451049
2143,4108.829264718037,1613.706721532409,655.2485565451049
2144,4108.829264718037,1613.706721532409,655.2485565451049
2145,4108.829264718037,1613.706721532409,655.2485565451049
2146,4108.829264718037,1613.706721532409,627.2797157778315
2147,4108.829264718037,1613.706721532409,627.2797157778315
2148,4108.829264718037,1613.706721532409,627.2797157778315
2149,4108.829264718037,1613.706721532409,627.2797157778315
2150,4108.829264718037,1613.706721532409,627.2797157778315
2151,4108.829264718037,1613.706721532409,627.2797157778315
2152,4108.829264718037,1613.706721532409,655.2485565451049
2153,4108.829264718037,1613.706721532409,655.2485565451049
2154,4108.829264718037,1613.706721532409,655.2485565451049
2155,3994.7827608078674,1136.6835113470797,655.2485565451049
2156,3534.274731370678,538.3042323121853,655.2485565451049
2157,3534.274731370678,168.3495894434252,655.2485565451049
2158,3534.274731370678,168.3495894434252,655.2485565451049
2159,3534.274731370678,168.3495894434252,655.2485565451049
2160,3534.274731370678,168.3495894434252,655.2485565451049
2161,3534.274731370678,168.3495894434252,655.2485565451049
2162,3534.274731370678,168.3495894434252,655.2485565451049
2163,3534.274731370678,168.3495894434252,655.2485565451049
2164,3534.274731370678,168.3495894434252,655.2485565451049
2165,3534.274731370678,168.3495894434252,655.2485565451049
2166,3534.274731370678,168.3495894434252,655.2485565451049
2167,3534.274731370678,168.3495894434252,655.2485565451049
2168,3534.274731370678,168.3495894434252,655.2485565451049
2169,3534.274731370678,168.3495894434252,655.2485565451049
2170,3534.274731370678,168.3495894434252,655.2485565451049
2171,3534.274731370678,168.3495894434252,655.2485565451049
