2026-06-08 09:30:34 | INFO | 1 | MacroEnergy | run_tools.jl:125 | Running case at /Users/chinnykwok/hmei/MacroEnergy.jl/31_provinces_1_period_updatedelec_steel_cement_nonprovincial_aluminum_max_renewables_24hours
2026-06-08 09:30:34 | INFO | 1 | MacroEnergy | user_additions.jl:78 |  ++ Loading user additions from user_additions
2026-06-08 09:30:34 | INFO | 1 | MacroEnergy | user_additions.jl:114 |  ++ Successfully loaded user additions.
2026-06-08 09:30:34 | INFO | 1 | MacroEnergy | user_additions.jl:122 |  ++ Added user assets: 0
2026-06-08 09:30:51 | INFO | 1 | MacroEnergy | load_stages_data.jl:37 | Loading case from /Users/chinnykwok/hmei/MacroEnergy.jl/31_provinces_1_period_updatedelec_steel_cement_nonprovincial_aluminum_max_renewables_24hours/system_data.json
2026-06-08 09:30:51 | INFO | 1 | MacroEnergy | load_system_data.jl:17 | Loading system data
2026-06-08 09:30:52 | INFO | 1 | MacroEnergy | load_system_data.jl:25 | Done loading system data. It took 0.93 seconds
2026-06-08 09:30:52 | INFO | 1 | MacroEnergy | load_stages_data.jl:20 | Done loading case data. It took 0.93 seconds
2026-06-08 09:30:52 | INFO | 1 | MacroEnergy | case.jl:16 | *** Generating case ***
2026-06-08 09:30:53 | INFO | 1 | MacroEnergy | case_settings.jl:112 | Configuring case from settings/case_settings.json
2026-06-08 09:30:53 | INFO | 1 | MacroEnergy | case_settings.jl:130 | Configuring case
2026-06-08 09:30:53 | INFO | 1 | MacroEnergy | case_settings.jl:157 |  -- Setting solution algorithm
2026-06-08 09:30:53 | INFO | 1 | MacroEnergy | case_settings.jl:174 |  -- Solution algorithm set to MacroEnergy.Monolithic()
2026-06-08 09:30:53 | INFO | 1 | MacroEnergy | case_settings.jl:179 |  -- Setting expansion horizon
2026-06-08 09:30:53 | INFO | 1 | MacroEnergy | case_settings.jl:188 |  -- Expansion horizon set to MacroEnergy.PerfectForesight()
2026-06-08 09:30:53 | INFO | 1 | MacroEnergy | case.jl:31 | Generating systems
2026-06-08 09:30:53 | INFO | 1 | MacroEnergy | generate_system.jl:18 | Generating system
2026-06-08 09:30:55 | INFO | 1 | MacroEnergy | load_commodities.jl:299 |  ++ Added user commodities: 0 top-level, 0 subcommodities
2026-06-08 09:30:55 | WARN | 1 | MacroEnergy | load_json_inputs.jl:137 | Could not find: "locations", full path: /Users/chinnykwok/hmei/MacroEnergy.jl/31_provinces_1_period_updatedelec_steel_cement_nonprovincial_aluminum_max_renewables_24hours/locations
2026-06-08 09:30:56 | WARN | 1 | MacroEnergy | load_time_data.jl:199 | Using default weights = 1 as no period map provided and each period maps to itself
2026-06-08 09:30:56 | WARN | 1 | MacroEnergy | load_time_data.jl:199 | Using default weights = 1 as no period map provided and each period maps to itself
2026-06-08 09:30:56 | WARN | 1 | MacroEnergy | load_time_data.jl:199 | Using default weights = 1 as no period map provided and each period maps to itself
2026-06-08 09:30:56 | WARN | 1 | MacroEnergy | load_time_data.jl:199 | Using default weights = 1 as no period map provided and each period maps to itself
2026-06-08 09:30:56 | WARN | 1 | MacroEnergy | load_time_data.jl:199 | Using default weights = 1 as no period map provided and each period maps to itself
2026-06-08 09:30:56 | WARN | 1 | MacroEnergy | load_time_data.jl:199 | Using default weights = 1 as no period map provided and each period maps to itself
2026-06-08 09:30:56 | WARN | 1 | MacroEnergy | load_time_data.jl:199 | Using default weights = 1 as no period map provided and each period maps to itself
2026-06-08 09:30:56 | WARN | 1 | MacroEnergy | load_time_data.jl:199 | Using default weights = 1 as no period map provided and each period maps to itself
2026-06-08 09:30:56 | WARN | 1 | MacroEnergy | load_time_data.jl:199 | Using default weights = 1 as no period map provided and each period maps to itself
2026-06-08 09:30:56 | WARN | 1 | MacroEnergy | load_time_data.jl:199 | Using default weights = 1 as no period map provided and each period maps to itself
2026-06-08 09:30:56 | WARN | 1 | MacroEnergy | load_time_data.jl:199 | Using default weights = 1 as no period map provided and each period maps to itself
2026-06-08 09:30:57 | WARN | 1 | MacroEnergy | load_time_data.jl:199 | Using default weights = 1 as no period map provided and each period maps to itself
2026-06-08 09:30:57 | WARN | 1 | MacroEnergy | load_time_data.jl:199 | Using default weights = 1 as no period map provided and each period maps to itself
2026-06-08 09:30:57 | WARN | 1 | MacroEnergy | load_time_data.jl:199 | Using default weights = 1 as no period map provided and each period maps to itself
2026-06-08 09:30:57 | WARN | 1 | MacroEnergy | load_time_data.jl:199 | Using default weights = 1 as no period map provided and each period maps to itself
2026-06-08 09:31:09 | INFO | 1 | MacroEnergy | supply_inputs.jl:9 | Using legacy parser for supply inputs of alumina_produced.
2026-06-08 09:31:09 | INFO | 1 | MacroEnergy | supply_inputs.jl:9 | Using legacy parser for supply inputs of graphite_source_Region1Beijing.
2026-06-08 09:31:09 | INFO | 1 | MacroEnergy | supply_inputs.jl:9 | Using legacy parser for supply inputs of graphite_source_Region2Tianjin.
2026-06-08 09:31:09 | INFO | 1 | MacroEnergy | supply_inputs.jl:9 | Using legacy parser for supply inputs of graphite_source_Region12Anhui.
