zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Total
steelscrap_source_Region1Beijing_Region1Beijing_bfbofccs_transforms,6.570091530920504,0.0,0.0,0.0,0.0,0.0,6.570091530920504
Region1Beijing_bfbofccs_transforms_crudesteel_Region1Beijing,0.0,57264.822506440716,8590.200096761931,0.0,0.0,0.0,65855.02260320264
steelscrap_source_Region2Tianjin_Region2Tianjin_bfbofccs_transforms,5.903288428056543,0.0,0.0,0.0,0.0,0.0,5.903288428056543
Region2Tianjin_bfbofccs_transforms_crudesteel_Region2Tianjin,0.0,51452.97633161282,7718.374787816691,0.0,0.0,0.0,59171.35111942951
steelscrap_source_Region3Hebei_Region3Hebei_bfbofccs_transforms,5.891917780442002,0.0,0.0,0.0,0.0,0.0,5.891917780442002
Region3Hebei_bfbofccs_transforms_crudesteel_Region3Hebei,0.0,51353.86993189715,7703.508002813882,0.0,0.0,0.0,59057.37793471103
steelscrap_source_Region4Shanxi_Region4Shanxi_bfbofccs_transforms,6.322632829242427,0.0,0.0,0.0,0.0,0.0,6.322632829242427
Region4Shanxi_bfbofccs_transforms_crudesteel_Region4Shanxi,0.0,55107.97605116947,8266.655173057894,0.0,0.0,0.0,63374.63122422736
steelscrap_source_Region5Innermongolia_Region5Innermongolia_bfbofccs_transforms,6.1434867555539725,0.0,0.0,0.0,0.0,0.0,6.1434867555539725
Region5Innermongolia_bfbofccs_transforms_crudesteel_Region5Innermongolia,0.0,53546.54147081194,8032.426987302737,0.0,0.0,0.0,61578.96845811468
steelscrap_source_Region6Liaoning_Region6Liaoning_bfbofccs_transforms,4.8755676242790145,0.0,0.0,0.0,0.0,0.0,4.8755676242790145
Region6Liaoning_bfbofccs_transforms_crudesteel_Region6Liaoning,0.0,42495.37670951886,6374.660273870338,0.0,0.0,0.0,48870.0369833892
steelscrap_source_Region7Jilin_Region7Jilin_bfbofccs_transforms,6.567137074869792,0.0,0.0,0.0,0.0,0.0,6.567137074869792
Region7Jilin_bfbofccs_transforms_crudesteel_Region7Jilin,0.0,57239.07151034693,8586.337232974802,0.0,0.0,0.0,65825.40874332172
steelscrap_source_Region8Heilongjiang_Region8Heilongjiang_bfbofccs_transforms,6.594739484461087,0.0,0.0,0.0,0.0,0.0,6.594739484461087
Region8Heilongjiang_bfbofccs_transforms_crudesteel_Region8Heilongjiang,0.0,57479.653712064865,8622.426566042135,0.0,0.0,0.0,66102.080278107
steelscrap_source_Region9Shanghai_Region9Shanghai_bfbofccs_transforms,5.9216988811316815,0.0,0.0,0.0,0.0,0.0,5.9216988811316815
Region9Shanghai_bfbofccs_transforms_crudesteel_Region9Shanghai,0.0,51613.441573634176,7742.445909968232,0.0,0.0,0.0,59355.887483602404
steelscrap_source_Region10Jiangsu_Region10Jiangsu_bfbofccs_transforms,5.040391719166499,0.0,0.0,0.0,0.0,0.0,5.040391719166499
Region10Jiangsu_bfbofccs_transforms_crudesteel_Region10Jiangsu,0.0,43931.98113033947,6590.162896503173,0.0,0.0,0.0,50522.14402684264
steelscrap_source_Region11Zhejiang_Region11Zhejiang_bfbofccs_transforms,4.9179814322721285,0.0,0.0,0.0,0.0,0.0,4.9179814322721285
Region11Zhejiang_bfbofccs_transforms_crudesteel_Region11Zhejiang,0.0,42865.054844917424,6430.115071693458,0.0,0.0,0.0,49295.16991661088
steelscrap_source_Region12Anhui_Region12Anhui_bfbofccs_transforms,6.101274974131254,0.0,0.0,0.0,0.0,0.0,6.101274974131254
Region12Anhui_bfbofccs_transforms_crudesteel_Region12Anhui,0.0,53178.62419607123,7977.236333237187,0.0,0.0,0.0,61155.86052930842
steelscrap_source_Region13Fujian_Region13Fujian_bfbofccs_transforms,4.793104253253569,0.0,0.0,0.0,0.0,0.0,4.793104253253569
Region13Fujian_bfbofccs_transforms_crudesteel_Region13Fujian,0.0,41776.62716351471,6266.841858490844,0.0,0.0,0.0,48043.469022005556
steelscrap_source_Region14Jiangxi_Region14Jiangxi_bfbofccs_transforms,6.059708000434274,0.0,0.0,0.0,0.0,0.0,6.059708000434274
Region14Jiangxi_bfbofccs_transforms_crudesteel_Region14Jiangxi,0.0,52816.32705611743,7922.888746176428,0.0,0.0,0.0,60739.21580229385
